# Iteration Jacobi Gauss-Seidel
117 4.6810102262e+01 6.8820305857e+01
118 4.7189952833e+01 6.9359367689e+01
119 4.7569800383e+01 6.9896833840e+01
120 4.7949644971e+01 7.0432726131e+01
121 4.8329486653e+01 7.0967065936e+01
122 4.8709325486e+01 7.1499874188e+01
123 4.9089193217e+01 7.2031171393e+01
124 4.9469071255e+01 7.2560977643e+01
125 4.9848946527e+01 7.3089312623e+01
126 5.0228819080e+01 7.3616195628e+01
127 5.0608688963e+01 7.4141645566e+01
128 5.0988556223e+01 7.4665680974e+01
129 5.1368420907e+01 7.5188320026e+01
130 5.1748283060e+01 7.5709580539e+01
131 5.2128142730e+01 7.6229479987e+01
132 5.2507999961e+01 7.6748035507e+01
133 5.2887854797e+01 7.7265263907e+01
134 5.3267744701e+01 7.7781181677e+01
135 5.3647635387e+01 7.8295804994e+01
136 5.4027523732e+01 7.8809149731e+01
137 5.4407409773e+01 7.9321231466e+01
138 5.4787293550e+01 7.9832065485e+01
139 5.5167175101e+01 8.0341666794e+01
140 5.5547054463e+01 8.0850050123e+01
141 5.5926931673e+01 8.1357229933e+01
142 5.6306806770e+01 8.1863220421e+01
143 5.6686679789e+01 8.2368035530e+01
144 5.7066550766e+01 8.2871688953e+01
145 5.7446439037e+01 8.3374194137e+01
146 5.7826342851e+01 8.3875564291e+01
147 5.8206244657e+01 8.4375812391e+01
148 5.8586144484e+01 8.4874951186e+01
149 5.8966042366e+01 8.5372993201e+01
150 5.9345938332e+01 8.5869950745e+01
151 5.9725832414e+01 8.6365835914e+01
152 6.0105724643e+01 8.6860660595e+01
153 6.0485615048e+01 8.7354436474e+01
154 6.0865503659e+01 8.7847175037e+01
155 6.1245390506e+01 8.8338887576e+01
156 6.1625275618e+01 8.8829585194e+01
157 6.2005175488e+01 8.9319278808e+01
158 6.2385090734e+01 8.9807979151e+01
159 6.2765004262e+01 9.0295696781e+01
160 6.3144916096e+01 9.0782442081e+01
161 6.3524826264e+01 9.1268225265e+01
162 6.3904734790e+01 9.1753056378e+01
163 6.4284641700e+01 9.2236945303e+01
164 6.4664547018e+01 9.2719901764e+01
165 6.5044450770e+01 9.3201935328e+01
166 6.5424352978e+01 9.3683055409e+01
167 6.5804253669e+01 9.4163271272e+01
168 6.6184152865e+01 9.4642592034e+01
169 6.6564050590e+01 9.5121026669e+01
170 6.6943971405e+01 9.5598584010e+01
171 6.7323896823e+01 9.6075272751e+01
172 6.7703820775e+01 9.6551101453e+01
173 6.8083743281e+01 9.7026078542e+01
174 6.8463664362e+01 9.7500212317e+01
175 6.8843584040e+01 9.7973510947e+01
176 6.9223502335e+01 9.8445982477e+01
177 6.9603419267e+01 9.8917634832e+01
178 6.9983334857e+01 9.9388475815e+01
179 7.0363249124e+01 9.9858513111e+01
180 7.0743162088e+01 1.0032775429e+02
181 7.1123073768e+01 1.0079620681e+02
182 7.1502984185e+01 1.0126387802e+02
183 7.1882905494e+01 1.0173077516e+02
184 7.2262841410e+01 1.0219690536e+02
185 7.2642776060e+01 1.0266227564e+02
186 7.3022709460e+01 1.0312689293e+02
187 7.3402641628e+01 1.0359076405e+02
188 7.3782572581e+01 1.0405389573e+02
189 7.4162502336e+01 1.0451629459e+02
190 7.4542430910e+01 1.0497796717e+02
191 7.4922358319e+01 1.0543891991e+02
192 7.5302284579e+01 1.0589915915e+02
193 7.5682209708e+01 1.0635869115e+02
194 7.6062133722e+01 1.0681752208e+02
195 7.6442056635e+01 1.0727565802e+02
196 7.6821978465e+01 1.0773310497e+02
197 7.7201908540e+01 1.0818986884e+02
198 7.7581853881e+01 1.0864595545e+02
199 7.7961798130e+01 1.0910137057e+02
200 7.8341741302e+01 1.0955611986e+02
201 7.8721683409e+01 1.1001020892e+02
202 7.9101624468e+01 1.1046364325e+02
203 7.9481564491e+01 1.1091642830e+02
204 7.9861503492e+01 1.1136856944e+02
205 8.0241441486e+01 1.1182007196e+02
206 8.0621378486e+01 1.1227094108e+02
207 8.1001314505e+01 1.1272118196e+02
208 8.1381249557e+01 1.1317079967e+02
209 8.1761183654e+01 1.1361979924e+02
210 8.2141116811e+01 1.1406818561e+02
211 8.2521049041e+01 1.1451596367e+02
212 8.2900993676e+01 1.1496313823e+02
213 8.3280947607e+01 1.1540971405e+02
214 8.3660900598e+01 1.1585569582e+02
215 8.4040852661e+01 1.1630108818e+02
216 8.4420803807e+01 1.1674589569e+02
217 8.4800754048e+01 1.1719012287e+02
218 8.5180703396e+01 1.1763377417e+02
219 8.5560651862e+01 1.1807685399e+02
220 8.5940599457e+01 1.1851936667e+02
221 8.6320546194e+01 1.1896131649e+02
222 8.6700492082e+01 1.1940270767e+02
223 8.7080437134e+01 1.1984354441e+02
224 8.7460381360e+01 1.2028383081e+02
225 8.7840324770e+01 1.2072357095e+02
226 8.8220267377e+01 1.2116276885e+02
227 8.8600209530e+01 1.2160142848e+02
228 8.8980172213e+01 1.2203955376e+02
229 8.9360134077e+01 1.2247714855e+02
230 8.9740095133e+01 1.2291421668e+02
231 9.0120055389e+01 1.2335076193e+02
232 9.0500014857e+01 1.2378678802e+02
233 9.0879973545e+01 1.2422229863e+02
234 9.1259931463e+01 1.2465729740e+02
235 9.1639888620e+01 1.2509178793e+02
236 9.2019845027e+01 1.2552577376e+02
237 9.2399800692e+01 1.2595925839e+02
238 9.2779755625e+01 1.2639224529e+02
239 9.3159709835e+01 1.2682473788e+02
240 9.3539663331e+01 1.2725673953e+02
241 9.3919616122e+01 1.2768825359e+02
242 9.4299568216e+01 1.2811928336e+02
243 9.4679519624e+01 1.2854983208e+02
244 9.5059484061e+01 1.2897990299e+02
245 9.5439454036e+01 1.2940949926e+02
246 9.5819423307e+01 1.2983862403e+02
247 9.6199391883e+01 1.3026728042e+02
248 9.6579359772e+01 1.3069547149e+02
249 9.6959326982e+01 1.3112320027e+02
250 9.7339293521e+01 1.3155046976e+02
251 9.7719259397e+01 1.3197728293e+02
252 9.8099224618e+01 1.3240364269e+02
253 9.8479189192e+01 1.3282955195e+02
254 9.8859153126e+01 1.3325501356e+02
255 9.9239116427e+01 1.3368003034e+02
256 9.9619079105e+01 1.3410460510e+02
257 9.9999041166e+01 1.3452874059e+02
258 1.0037900262e+02 1.3495243954e+02
259 1.0075896347e+02 1.3537570464e+02
260 1.0113892372e+02 1.3579853857e+02
261 1.0151889355e+02 1.3622094396e+02
262 1.0189887101e+02 1.3664292341e+02
263 1.0227884787e+02 1.3706447950e+02
264 1.0265882411e+02 1.3748561477e+02
265 1.0303879977e+02 1.3790633175e+02
266 1.0341877483e+02 1.3832663291e+02
267 1.0379874930e+02 1.3874652073e+02
268 1.0417872320e+02 1.3916599762e+02
269 1.0455869653e+02 1.3958506600e+02
270 1.0493866930e+02 1.4000372825e+02
271 1.0531864150e+02 1.4042198671e+02
272 1.0569861316e+02 1.4083984370e+02
273 1.0607858427e+02 1.4125730153e+02
274 1.0645855484e+02 1.4167436246e+02
275 1.0683852487e+02 1.4209102875e+02
276 1.0721849439e+02 1.4250730261e+02
277 1.0759846338e+02 1.4292318624e+02
278 1.0797843186e+02 1.4333868181e+02
279 1.0835840970e+02 1.4375379147e+02
280 1.0873839414e+02 1.4416851734e+02
281 1.0911837806e+02 1.4458286153e+02
282 1.0949836144e+02 1.4499682610e+02
283 1.0987834431e+02 1.4541041312e+02
284 1.1025832667e+02 1.4582362461e+02
285 1.1063830851e+02 1.4623646257e+02
286 1.1101828986e+02 1.4664892901e+02
287 1.1139827070e+02 1.4706102587e+02
288 1.1177825106e+02 1.4747275511e+02
289 1.1215823093e+02 1.4788411864e+02
290 1.1253821031e+02 1.4829511836e+02
291 1.1291818923e+02 1.4870575615e+02
292 1.1329816767e+02 1.4911603387e+02
293 1.1367814564e+02 1.4952595335e+02
294 1.1405812316e+02 1.4993551641e+02
295 1.1443810022e+02 1.5034472486e+02
296 1.1481807684e+02 1.5075358045e+02
297 1.1519805301e+02 1.5116208496e+02
298 1.1557804043e+02 1.5157024013e+02
299 1.1595803143e+02 1.5197804766e+02
300 1.1633802196e+02 1.5238550926e+02
301 1.1671801204e+02 1.5279262661e+02
302 1.1709800166e+02 1.5319940137e+02
303 1.1747799084e+02 1.5360583520e+02
304 1.1785797958e+02 1.5401192970e+02
305 1.1823796788e+02 1.5441768650e+02
306 1.1861795574e+02 1.5482310718e+02
307 1.1899794318e+02 1.5522819332e+02
308 1.1937793020e+02 1.5563294647e+02
309 1.1975791679e+02 1.5603736817e+02
310 1.2013790297e+02 1.5644145994e+02
311 1.2051788874e+02 1.5684522329e+02
312 1.2089787411e+02 1.5724865970e+02
313 1.2127785907e+02 1.5765177064e+02
314 1.2165784364e+02 1.5805455758e+02
315 1.2203782781e+02 1.5845702194e+02
316 1.2241781160e+02 1.5885916516e+02
317 1.2279779514e+02 1.5926098863e+02
318 1.2317779272e+02 1.5966249376e+02
319 1.2355778990e+02 1.6006368191e+02
320 1.2393778668e+02 1.6046455445e+02
321 1.2431778306e+02 1.6086511271e+02
322 1.2469777905e+02 1.6126535804e+02
323 1.2507777465e+02 1.6166529175e+02
324 1.2545776987e+02 1.6206491513e+02
325 1.2583776471e+02 1.6246422948e+02
326 1.2621775917e+02 1.6286323606e+02
327 1.2659775325e+02 1.6326193612e+02
328 1.2697774697e+02 1.6366033092e+02
329 1.2735774032e+02 1.6405842168e+02
330 1.2773773332e+02 1.6445620960e+02
331 1.2811772595e+02 1.6485369591e+02
332 1.2849771823e+02 1.6525088177e+02
333 1.2887771016e+02 1.6564776836e+02
334 1.2925770174e+02 1.6604435684e+02
335 1.2963769298e+02 1.6644064836e+02
336 1.3001768388e+02 1.6683664404e+02
337 1.3039767445e+02 1.6723234501e+02
338 1.3077766933e+02 1.6762775237e+02
339 1.3115767273e+02 1.6802286721e+02
340 1.3153767577e+02 1.6841769061e+02
341 1.3191767847e+02 1.6881222365e+02
342 1.3229768083e+02 1.6920646736e+02
343 1.3267768284e+02 1.6960042280e+02
344 1.3305768452e+02 1.6999409099e+02
345 1.3343768586e+02 1.7038747295e+02
346 1.3381768687e+02 1.7078056968e+02
347 1.3419768755e+02 1.7117338217e+02
348 1.3457768791e+02 1.7156591141e+02
349 1.3495768795e+02 1.7195815835e+02
350 1.3533768767e+02 1.7235012395e+02
351 1.3571768707e+02 1.7274180916e+02
352 1.3609768616e+02 1.7313321491e+02
353 1.3647768494e+02 1.7352434211e+02
354 1.3685768342e+02 1.7391519167e+02
355 1.3723768159e+02 1.7430576449e+02
356 1.3761767947e+02 1.7469606145e+02
357 1.3799767705e+02 1.7508608342e+02
358 1.3837767433e+02 1.7547583126e+02
359 1.3875767133e+02 1.7586530582e+02
360 1.3913767696e+02 1.7625450795e+02
361 1.3951768591e+02 1.7664343846e+02
362 1.3989769454e+02 1.7703209817e+02
363 1.4027770288e+02 1.7742048788e+02
364 1.4065771091e+02 1.7780860839e+02
365 1.4103771865e+02 1.7819646048e+02
366 1.4141772609e+02 1.7858404491e+02
367 1.4179773324e+02 1.7897136245e+02
368 1.4217774011e+02 1.7935841385e+02
369 1.4255774668e+02 1.7974519984e+02
370 1.4293775298e+02 1.8013172115e+02
371 1.4331775899e+02 1.8051797848e+02
372 1.4369776473e+02 1.8090397256e+02
373 1.4407777019e+02 1.8128970407e+02
374 1.4445777538e+02 1.8167517369e+02
375 1.4483778031e+02 1.8206038210e+02
376 1.4521778496e+02 1.8244532995e+02
377 1.4559778935e+02 1.8283001790e+02
378 1.4597779348e+02 1.8321444659e+02
379 1.4635779735e+02 1.8359861665e+02
380 1.4673780096e+02 1.8398252868e+02
381 1.4711780432e+02 1.8436618332e+02
382 1.4749780834e+02 1.8474958114e+02
383 1.4787782285e+02 1.8513272273e+02
384 1.4825783709e+02 1.8551560868e+02
385 1.4863785106e+02 1.8589823954e+02
386 1.4901786477e+02 1.8628061588e+02
387 1.4939787822e+02 1.8666273823e+02
388 1.4977789141e+02 1.8704460713e+02
389 1.5015790434e+02 1.8742622311e+02
390 1.5053791702e+02 1.8780758666e+02
391 1.5091792945e+02 1.8818869831e+02
392 1.5129794163e+02 1.8856955853e+02
393 1.5167795357e+02 1.8895016780e+02
394 1.5205796526e+02 1.8933052661e+02
395 1.5243797671e+02 1.8971063540e+02
396 1.5281798791e+02 1.9009049462e+02
397 1.5319799888e+02 1.9047010472e+02
398 1.5357800962e+02 1.9084946611e+02
399 1.5395802012e+02 1.9122857922e+02
400 1.5433803039e+02 1.9160744445e+02
401 1.5471804044e+02 1.9198606220e+02
402 1.5509805025e+02 1.9236443285e+02
403 1.5547805985e+02 1.9274255676e+02
404 1.5585806922e+02 1.9312043431e+02
405 1.5623807837e+02 1.9349806585e+02
406 1.5661809167e+02 1.9387545171e+02
407 1.5699811121e+02 1.9425259222e+02
408 1.5737813052e+02 1.9462948771e+02
409 1.5775814960e+02 1.9500613847e+02
410 1.5813816846e+02 1.9538254480e+02
411 1.5851818708e+02 1.9575870699e+02
412 1.5889820548e+02 1.9613462531e+02
413 1.5927822365e+02 1.9651030002e+02
414 1.5965824161e+02 1.9688573137e+02
415 1.6003825934e+02 1.9726091960e+02
416 1.6041827686e+02 1.9763586493e+02
417 1.6079829416e+02 1.9801056758e+02
418 1.6117831125e+02 1.9838502774e+02
419 1.6155832813e+02 1.9875924562e+02
420 1.6193834480e+02 1.9913322139e+02
421 1.6231836126e+02 1.9950695521e+02
422 1.6269837752e+02 1.9988044724e+02
423 1.6307839357e+02 2.0025369763e+02
424 1.6345840942e+02 2.0062670649e+02
425 1.6383842507e+02 2.0099947394e+02
426 1.6421844052e+02 2.0137200010e+02
427 1.6459845578e+02 2.0174428504e+02
428 1.6497847084e+02 2.0211632885e+02
429 1.6535848571e+02 2.0248813160e+02
430 1.6573850039e+02 2.0285969332e+02
431 1.6611852140e+02 2.0323101406e+02
432 1.6649854578e+02 2.0360209384e+02
433 1.6687856996e+02 2.0397293267e+02
434 1.6725859393e+02 2.0434353055e+02
435 1.6763861771e+02 2.0471388746e+02
436 1.6801864128e+02 2.0508400336e+02
437 1.6839866466e+02 2.0545387821e+02
438 1.6877868785e+02 2.0582351193e+02
439 1.6915871084e+02 2.0619290447e+02
440 1.6953873364e+02 2.0656205571e+02
441 1.6991875626e+02 2.0693096555e+02
442 1.7029877868e+02 2.0729963387e+02
443 1.7067880092e+02 2.0766806052e+02
444 1.7105882297e+02 2.0803624535e+02
445 1.7143884484e+02 2.0840418818e+02
446 1.7181886653e+02 2.0877188882e+02
447 1.7219888804e+02 2.0913934707e+02
448 1.7257890937e+02 2.0950656269e+02
449 1.7295893053e+02 2.0987353544e+02
450 1.7333895151e+02 2.1024026505e+02
451 1.7371897231e+02 2.1060675126e+02
452 1.7409899295e+02 2.1097299375e+02
453 1.7447901341e+02 2.1133899221e+02
454 1.7485903371e+02 2.1170474629e+02
455 1.7523905384e+02 2.1207025564e+02
456 1.7561907380e+02 2.1243551988e+02
457 1.7599910078e+02 2.1280053860e+02
458 1.7637912981e+02 2.1316531138e+02
459 1.7675915865e+02 2.1352983777e+02
460 1.7713918732e+02 2.1389411731e+02
461 1.7751921582e+02 2.1425814951e+02
462 1.7789924414e+02 2.1462193384e+02
463 1.7827927230e+02 2.1498546978e+02
464 1.7865930028e+02 2.1534875674e+02
465 1.7903932809e+02 2.1571179416e+02
466 1.7941935574e+02 2.1607458139e+02
467 1.7979938322e+02 2.1643711782e+02
468 1.8017941054e+02 2.1679940275e+02
469 1.8055943769e+02 2.1716143550e+02
470 1.8093946468e+02 2.1752321533e+02
471 1.8131949151e+02 2.1788474148e+02
472 1.8169951819e+02 2.1824601317e+02
473 1.8207954470e+02 2.1860702956e+02
474 1.8245957106e+02 2.1896778981e+02
475 1.8283959727e+02 2.1932829303e+02
476 1.8321962332e+02 2.1968853829e+02
477 1.8359964922e+02 2.2004852464e+02
478 1.8397967497e+02 2.2040825107e+02
479 1.8435970057e+02 2.2076771654e+02
480 1.8473972603e+02 2.2112692000e+02
481 1.8511975133e+02 2.2148586031e+02
482 1.8549977650e+02 2.2184453633e+02
483 1.8587980151e+02 2.2220294684e+02
484 1.8625983262e+02 2.2256109060e+02
485 1.8663986611e+02 2.2291896632e+02
486 1.8701989945e+02 2.2327657265e+02
487 1.8739993263e+02 2.2363390820e+02
488 1.8777996565e+02 2.2399097153e+02
489 1.8815999853e+02 2.2434776112e+02
490 1.8854003126e+02 2.2470427544e+02
491 1.8892006384e+02 2.2506051285e+02
492 1.8930009627e+02 2.2541647169e+02
493 1.8968012855e+02 2.2577215021e+02
494 1.9006016069e+02 2.2612754661e+02
495 1.9044019268e+02 2.2648265901e+02
496 1.9082022454e+02 2.2683748546e+02
497 1.9120025625e+02 2.2719202395e+02
498 1.9158028782e+02 2.2754627237e+02
499 1.9196031925e+02 2.2790022854e+02
500 1.9234035055e+02 2.2825389020e+02
501 1.9272038170e+02 2.2860725498e+02
502 1.9310041273e+02 2.2896032044e+02
503 1.9348044361e+02 2.2931308402e+02
504 1.9386047437e+02 2.2966554309e+02
505 1.9424050499e+02 2.3001769486e+02
506 1.9462053548e+02 2.3036953648e+02
507 1.9500056585e+02 2.3072106495e+02
508 1.9538059608e+02 2.3107227716e+02
509 1.9576062619e+02 2.3142316985e+02
510 1.9614065617e+02 2.3177373963e+02
511 1.9652068602e+02 2.3212398297e+02
512 1.9690071935e+02 2.3247389618e+02
513 1.9728075713e+02 2.3282347540e+02
514 1.9766079478e+02 2.3317271660e+02
515 1.9804083229e+02 2.3352161558e+02
516 1.9842086967e+02 2.3387016792e+02
517 1.9880090691e+02 2.3421836901e+02
518 1.9918094403e+02 2.3456621401e+02
519 1.9956098101e+02 2.3491369787e+02
520 1.9994101787e+02 2.3526081526e+02
521 2.0032105459e+02 2.3560756059e+02
522 2.0070109119e+02 2.3595392802e+02
523 2.0108112767e+02 2.3629991135e+02
524 2.0146116402e+02 2.3664550411e+02
525 2.0184120024e+02 2.3699069944e+02
526 2.0222123634e+02 2.3733549014e+02
527 2.0260127232e+02 2.3767986858e+02
528 2.0298130818e+02 2.3802382672e+02
529 2.0336134392e+02 2.3836735603e+02
530 2.0374137954e+02 2.3871044749e+02
531 2.0412141504e+02 2.3905309152e+02
532 2.0450145043e+02 2.3939527797e+02
533 2.0488148570e+02 2.3973699603e+02
534 2.0526152085e+02 2.4007823418e+02
535 2.0564155589e+02 2.4041898015e+02
536 2.0602159082e+02 2.4075922082e+02
537 2.0640162564e+02 2.4109894215e+02
538 2.0678166034e+02 2.4143812911e+02
539 2.0716169493e+02 2.4177676553e+02
540 2.0754172942e+02 2.4211483404e+02
541 2.0792176379e+02 2.4245231588e+02
542 2.0830180494e+02 2.4278919081e+02
543 2.0868184673e+02 2.4312543688e+02
544 2.0906188840e+02 2.4346103027e+02
545 2.0944192995e+02 2.4379594504e+02
546 2.0982197139e+02 2.4413015289e+02
547 2.1020201272e+02 2.4446362281e+02
548 2.1058205393e+02 2.4479632076e+02
549 2.1096209503e+02 2.4512820920e+02
550 2.1134213601e+02 2.4545924664e+02
551 2.1172217688e+02 2.4578938697e+02
552 2.1210221765e+02 2.4611857881e+02
553 2.1248225830e+02 2.4644676458e+02
554 2.1286229884e+02 2.4677387948e+02
555 2.1324233928e+02 2.4709985020e+02
556 2.1362237961e+02 2.4742459326e+02
557 2.1400241983e+02 2.4774801309e+02
558 2.1438245995e+02 2.4806999945e+02
559 2.1476249996e+02 2.4839042423e+02
560 2.1514253987e+02 2.4870913730e+02
561 2.1552257968e+02 2.4902596104e+02
562 2.1590261938e+02 2.4934068310e+02
563 2.1628265899e+02 2.4965304657e+02
564 2.1666269849e+02 2.4996273642e+02
565 2.1704273790e+02 2.5026936026e+02
566 2.1742277720e+02 2.5057242054e+02
567 2.1780281641e+02 2.5087127284e+02
568 2.1818285552e+02 2.5116506128e+02
569 2.1856289453e+02 2.5145261381e+02
570 2.1894293345e+02 2.5173226355e+02
571 2.1932297228e+02 2.5200152245e+02
572 2.1970301126e+02 2.5225643200e+02
573 2.2008305703e+02 2.5249010958e+02
574 2.2046310271e+02 2.5268888820e+02
575 2.2084314827e+02 2.5281876609e+02
576 2.2122319374e+02 2.5311248466e+02
577 2.2160323911e+02 2.5347702021e+02
578 2.2198328437e+02 2.5388785497e+02
579 2.2236332954e+02 2.5433861928e+02
580 2.2274337460e+02 2.5482771625e+02
581 2.2312341957e+02 2.5527666102e+02
582 2.2350346445e+02 2.5570194362e+02
583 2.2388350922e+02 2.5611152096e+02
584 2.2426355390e+02 2.5650984372e+02
585 2.2464359849e+02 2.5689965234e+02
586 2.2502364298e+02 2.5728275229e+02
587 2.2540368737e+02 2.5766039430e+02
588 2.2578373168e+02 2.5803347877e+02
589 2.2616377589e+02 2.5840267380e+02
590 2.2654382001e+02 2.5876848712e+02
591 2.2692386405e+02 2.5913131204e+02
592 2.2730390799e+02 2.5949145786e+02
593 2.2768395184e+02 2.5984917060e+02
594 2.2806399560e+02 2.6020464757e+02
595 2.2844403928e+02 2.6055804775e+02
596 2.2882408287e+02 2.6090949938e+02
597 2.2920412637e+02 2.6125910552e+02
598 2.2958416979e+02 2.6160694824e+02
599 2.2996421313e+02 2.6195309170e+02
600 2.3034425637e+02 2.6229758445e+02
601 2.3072429954e+02 2.6264046112e+02
602 2.3110434262e+02 2.6298174361e+02
603 2.3148438562e+02 2.6332144184e+02
604 2.3186442854e+02 2.6365955415e+02
605 2.3224447666e+02 2.6399606735e+02
606 2.3262452608e+02 2.6433095642e+02
607 2.3300457541e+02 2.6466418387e+02
608 2.3338462466e+02 2.6499569867e+02
609 2.3376467381e+02 2.6532543475e+02
610 2.3414472288e+02 2.6565330892e+02
611 2.3452477187e+02 2.6597921796e+02
612 2.3490482076e+02 2.6630303494e+02
613 2.3528486957e+02 2.6662460404e+02
614 2.3566491830e+02 2.6694373375e+02
615 2.3604496694e+02 2.6726018749e+02
616 2.3642501550e+02 2.6757367058e+02
617 2.3680506398e+02 2.6788381178e+02
618 2.3718511237e+02 2.6819013658e+02
619 2.3756516068e+02 2.6849202721e+02
620 2.3794520891e+02 2.6878866076e+02
621 2.3832525706e+02 2.6907890947e+02
622 2.3870530513e+02 2.6936117114e+02
623 2.3908535312e+02 2.6963306182e+02
624 2.3946540104e+02 2.6989080957e+02
625 2.3984544887e+02 2.7012791460e+02
626 2.4022549663e+02 2.7033165877e+02
627 2.4060554431e+02 2.7047125945e+02
628 2.4098559191e+02 2.7073853223e+02
629 2.4136563944e+02 2.7110341936e+02
630 2.4174568690e+02 2.7150954132e+02
631 2.4212573428e+02 2.7194928814e+02
632 2.4250578159e+02 2.7244299611e+02
633 2.4288582882e+02 2.7289391823e+02
