# Iteration Jacobi Gauss-Seidel
269 1.7097145315e+00 NaN
270 1.7091376704e+00 NaN
271 1.7085602397e+00 NaN
272 1.7079822455e+00 NaN
273 1.7074036936e+00 NaN
274 1.7068245902e+00 NaN
275 1.7062449410e+00 NaN
276 1.7056647520e+00 NaN
277 1.7050840290e+00 NaN
278 1.7045055391e+00 NaN
279 1.7039397467e+00 NaN
280 1.7033734097e+00 NaN
281 1.7028065336e+00 NaN
282 1.7022391236e+00 NaN
283 1.7016711852e+00 NaN
284 1.7011027237e+00 NaN
285 1.7005337442e+00 NaN
286 1.6999642521e+00 NaN
287 1.6993942526e+00 NaN
288 1.6988237508e+00 NaN
289 1.6982527518e+00 NaN
290 1.6976812608e+00 NaN
291 1.6971092827e+00 NaN
292 1.6965368227e+00 NaN
293 1.6959638856e+00 NaN
294 1.6953904764e+00 NaN
295 1.6948166000e+00 NaN
296 1.6942442725e+00 NaN
297 1.6936843132e+00 NaN
298 1.6931238757e+00 NaN
299 1.6925629645e+00 NaN
300 1.6920015841e+00 NaN
301 1.6914397391e+00 NaN
302 1.6908774340e+00 NaN
303 1.6903146732e+00 NaN
304 1.6897514613e+00 NaN
305 1.6891878026e+00 NaN
306 1.6886237014e+00 NaN
307 1.6880591622e+00 NaN
308 1.6874941893e+00 NaN
309 1.6869287869e+00 NaN
310 1.6863629593e+00 NaN
311 1.6857967107e+00 NaN
312 1.6852300454e+00 NaN
313 1.6846629674e+00 NaN
314 1.6840954810e+00 NaN
315 1.6835316397e+00 NaN
316 1.6829771357e+00 NaN
317 1.6824222119e+00 NaN
318 1.6818668722e+00 NaN
319 1.6813111204e+00 NaN
320 1.6807549604e+00 NaN
321 1.6801983959e+00 NaN
322 1.6796414309e+00 NaN
323 1.6790840691e+00 NaN
324 1.6785263141e+00 NaN
325 1.6779681698e+00 NaN
326 1.6774096398e+00 NaN
327 1.6768507278e+00 NaN
328 1.6762914375e+00 NaN
329 1.6757317723e+00 NaN
330 1.6751717361e+00 NaN
331 1.6746113322e+00 NaN
332 1.6740505643e+00 NaN
333 1.6734894359e+00 NaN
334 1.6729279505e+00 NaN
335 1.6723740782e+00 NaN
336 1.6718247122e+00 NaN
337 1.6712749778e+00 NaN
338 1.6707248783e+00 NaN
339 1.6701744169e+00 NaN
340 1.6696235970e+00 NaN
341 1.6690724218e+00 NaN
342 1.6685208946e+00 NaN
343 1.6679690184e+00 NaN
344 1.6674167965e+00 NaN
345 1.6668642322e+00 NaN
346 1.6663113284e+00 NaN
347 1.6657580883e+00 NaN
348 1.6652045151e+00 NaN
349 1.6646506118e+00 NaN
350 1.6640963814e+00 NaN
351 1.6635418270e+00 NaN
352 1.6629869517e+00 NaN
353 1.6624317584e+00 NaN
354 1.6618762501e+00 NaN
355 1.6613214997e+00 NaN
356 1.6607773273e+00 NaN
357 1.6602328287e+00 NaN
358 1.6596880069e+00 NaN
359 1.6591428646e+00 NaN
360 1.6585974046e+00 NaN
361 1.6580516297e+00 NaN
362 1.6575055427e+00 NaN
363 1.6569591463e+00 NaN
364 1.6564124432e+00 NaN
365 1.6558654361e+00 NaN
366 1.6553181278e+00 NaN
367 1.6547705209e+00 NaN
368 1.6542226180e+00 NaN
369 1.6536744218e+00 NaN
370 1.6531259350e+00 NaN
371 1.6525771601e+00 NaN
372 1.6520280997e+00 NaN
373 1.6514787564e+00 NaN
374 1.6509291327e+00 NaN
375 1.6503792312e+00 NaN
376 1.6498290545e+00 NaN
377 1.6492861016e+00 NaN
378 1.6487465223e+00 NaN
379 1.6482066569e+00 NaN
380 1.6476665077e+00 NaN
381 1.6471260772e+00 NaN
382 1.6465853677e+00 NaN
383 1.6460443816e+00 NaN
384 1.6455031213e+00 NaN
385 1.6449615891e+00 NaN
386 1.6444197872e+00 NaN
387 1.6438777181e+00 NaN
388 1.6433353840e+00 NaN
389 1.6427927872e+00 NaN
390 1.6422499299e+00 NaN
391 1.6417068144e+00 NaN
392 1.6411634430e+00 NaN
393 1.6406198179e+00 NaN
394 1.6400759412e+00 NaN
395 1.6395318152e+00 NaN
396 1.6389874421e+00 NaN
397 1.6384428240e+00 NaN
398 1.6378979630e+00 NaN
399 1.6373563894e+00 NaN
400 1.6368214551e+00 NaN
401 1.6362862675e+00 NaN
402 1.6357508288e+00 NaN
403 1.6352151409e+00 NaN
404 1.6346792060e+00 NaN
405 1.6341430260e+00 NaN
406 1.6336066029e+00 NaN
407 1.6330699388e+00 NaN
408 1.6325330357e+00 NaN
409 1.6319958955e+00 NaN
410 1.6314585202e+00 NaN
411 1.6309209118e+00 NaN
412 1.6303830722e+00 NaN
413 1.6298450034e+00 NaN
414 1.6293067072e+00 NaN
415 1.6287681856e+00 NaN
416 1.6282294405e+00 NaN
417 1.6276904738e+00 NaN
418 1.6271512873e+00 NaN
419 1.6266118829e+00 NaN
420 1.6260722625e+00 NaN
421 1.6255324279e+00 NaN
422 1.6249929516e+00 NaN
423 1.6244624218e+00 NaN
424 1.6239316678e+00 NaN
425 1.6234006915e+00 NaN
426 1.6228694946e+00 NaN
427 1.6223380788e+00 NaN
428 1.6218064459e+00 NaN
429 1.6212745977e+00 NaN
430 1.6207425357e+00 NaN
431 1.6202102619e+00 NaN
432 1.6196777778e+00 NaN
433 1.6191450852e+00 NaN
434 1.6186121857e+00 NaN
435 1.6180790810e+00 NaN
436 1.6175457728e+00 NaN
437 1.6170122627e+00 NaN
438 1.6164785524e+00 NaN
439 1.6159446436e+00 NaN
440 1.6154105377e+00 NaN
441 1.6148762365e+00 NaN
442 1.6143417416e+00 NaN
443 1.6138070545e+00 NaN
444 1.6132721769e+00 NaN
445 1.6127371103e+00 NaN
446 1.6122018563e+00 NaN
447 1.6116736922e+00 NaN
448 1.6111471552e+00 NaN
449 1.6106204213e+00 NaN
450 1.6100934920e+00 NaN
451 1.6095663688e+00 NaN
452 1.6090390532e+00 NaN
453 1.6085115467e+00 NaN
454 1.6079838508e+00 NaN
455 1.6074559670e+00 NaN
456 1.6069278967e+00 NaN
457 1.6063996414e+00 NaN
458 1.6058712026e+00 NaN
459 1.6053425816e+00 NaN
460 1.6048137799e+00 NaN
461 1.6042847989e+00 NaN
462 1.6037556402e+00 NaN
463 1.6032263049e+00 NaN
464 1.6026967947e+00 NaN
465 1.6021671107e+00 NaN
466 1.6016372546e+00 NaN
467 1.6011072275e+00 NaN
468 1.6005770310e+00 NaN
469 1.6000466663e+00 NaN
470 1.5995161348e+00 NaN
471 1.5989854378e+00 NaN
472 1.5984590727e+00 NaN
473 1.5979365582e+00 NaN
474 1.5974138692e+00 NaN
475 1.5968910071e+00 NaN
476 1.5963679732e+00 NaN
477 1.5958447688e+00 NaN
478 1.5953213951e+00 NaN
479 1.5947978535e+00 NaN
480 1.5942741451e+00 NaN
481 1.5937502713e+00 NaN
482 1.5932262333e+00 NaN
483 1.5927020324e+00 NaN
484 1.5921776698e+00 NaN
485 1.5916531467e+00 NaN
486 1.5911284645e+00 NaN
487 1.5906036242e+00 NaN
488 1.5900786271e+00 NaN
489 1.5895534744e+00 NaN
490 1.5890281674e+00 NaN
491 1.5885027072e+00 NaN
492 1.5879770950e+00 NaN
493 1.5874513321e+00 NaN
494 1.5869254194e+00 NaN
495 1.5863993584e+00 NaN
496 1.5858731500e+00 NaN
497 1.5853467955e+00 NaN
498 1.5848219548e+00 NaN
499 1.5843032864e+00 NaN
500 1.5837844633e+00 NaN
501 1.5832654868e+00 NaN
502 1.5827463579e+00 NaN
503 1.5822270777e+00 NaN
504 1.5817076475e+00 NaN
505 1.5811880682e+00 NaN
506 1.5806683410e+00 NaN
507 1.5801484669e+00 NaN
508 1.5796284471e+00 NaN
509 1.5791082826e+00 NaN
510 1.5785879745e+00 NaN
511 1.5780675239e+00 NaN
512 1.5775469317e+00 NaN
513 1.5770261992e+00 NaN
514 1.5765053273e+00 NaN
515 1.5759843171e+00 NaN
516 1.5754631696e+00 NaN
517 1.5749418858e+00 NaN
518 1.5744204668e+00 NaN
519 1.5738989136e+00 NaN
520 1.5733772273e+00 NaN
521 1.5728554087e+00 NaN
522 1.5723334591e+00 NaN
523 1.5718113792e+00 NaN
524 1.5712891702e+00 NaN
525 1.5707668330e+00 NaN
526 1.5702503721e+00 NaN
527 1.5697352508e+00 NaN
528 1.5692199934e+00 NaN
529 1.5687046009e+00 NaN
530 1.5681890741e+00 NaN
531 1.5676734141e+00 NaN
532 1.5671576218e+00 NaN
533 1.5666416981e+00 NaN
534 1.5661256440e+00 NaN
535 1.5656094605e+00 NaN
536 1.5650931484e+00 NaN
537 1.5645767087e+00 NaN
538 1.5640601423e+00 NaN
539 1.5635434502e+00 NaN
540 1.5630266332e+00 NaN
541 1.5625096922e+00 NaN
542 1.5619926282e+00 NaN
543 1.5614754421e+00 NaN
544 1.5609581348e+00 NaN
545 1.5604407070e+00 NaN
546 1.5599231598e+00 NaN
547 1.5594054941e+00 NaN
548 1.5588877106e+00 NaN
549 1.5583698103e+00 NaN
550 1.5578517940e+00 NaN
551 1.5573336626e+00 NaN
552 1.5568154170e+00 NaN
553 1.5562970580e+00 NaN
554 1.5557805049e+00 NaN
555 1.5552689338e+00 NaN
556 1.5547572418e+00 NaN
557 1.5542454298e+00 NaN
558 1.5537334986e+00 NaN
559 1.5532214491e+00 NaN
560 1.5527092820e+00 NaN
561 1.5521969982e+00 NaN
562 1.5516845985e+00 NaN
563 1.5511720838e+00 NaN
564 1.5506594547e+00 NaN
565 1.5501467123e+00 NaN
566 1.5496338571e+00 NaN
567 1.5491208901e+00 NaN
568 1.5486078119e+00 NaN
569 1.5480946235e+00 NaN
570 1.5475813256e+00 NaN
571 1.5470679190e+00 NaN
572 1.5465544044e+00 NaN
573 1.5460407826e+00 NaN
574 1.5455270544e+00 NaN
575 1.5450132206e+00 NaN
576 1.5444992819e+00 NaN
577 1.5439852391e+00 NaN
578 1.5434710929e+00 NaN
579 1.5429568441e+00 NaN
580 1.5424424934e+00 NaN
581 1.5419280416e+00 NaN
582 1.5414134894e+00 NaN
583 1.5408988375e+00 NaN
584 1.5403878990e+00 NaN
585 1.5398796292e+00 NaN
586 1.5393712527e+00 NaN
587 1.5388627703e+00 NaN
588 1.5383541827e+00 NaN
589 1.5378454906e+00 NaN
590 1.5373366947e+00 NaN
591 1.5368277958e+00 NaN
592 1.5363187945e+00 NaN
593 1.5358096915e+00 NaN
594 1.5353004876e+00 NaN
595 1.5347911833e+00 NaN
596 1.5342817795e+00 NaN
597 1.5337722768e+00 NaN
598 1.5332626759e+00 NaN
599 1.5327529775e+00 NaN
600 1.5322431822e+00 NaN
601 1.5317332907e+00 NaN
602 1.5312233037e+00 NaN
603 1.5307132219e+00 NaN
604 1.5302030459e+00 NaN
605 1.5296927764e+00 NaN
606 1.5291824141e+00 NaN
607 1.5286719595e+00 NaN
608 1.5281614134e+00 NaN
609 1.5276507764e+00 NaN
610 1.5271400492e+00 NaN
611 1.5266292323e+00 NaN
612 1.5261183265e+00 NaN
613 1.5256073323e+00 NaN
614 1.5250962505e+00 NaN
615 1.5245892622e+00 NaN
616 1.5240841854e+00 NaN
617 1.5235790143e+00 NaN
618 1.5230737496e+00 NaN
619 1.5225683919e+00 NaN
620 1.5220629419e+00 NaN
621 1.5215574001e+00 NaN
622 1.5210517672e+00 NaN
623 1.5205460437e+00 NaN
624 1.5200402303e+00 NaN
625 1.5195343276e+00 NaN
626 1.5190283362e+00 NaN
627 1.5185222567e+00 NaN
628 1.5180160896e+00 NaN
629 1.5175098357e+00 NaN
630 1.5170034953e+00 NaN
631 1.5164970693e+00 NaN
632 1.5159905580e+00 NaN
633 1.5154839622e+00 NaN
634 1.5149772823e+00 NaN
635 1.5144705190e+00 NaN
636 1.5139636729e+00 NaN
637 1.5134567444e+00 NaN
638 1.5129497343e+00 NaN
639 1.5124426429e+00 NaN
640 1.5119354710e+00 NaN
641 1.5114282191e+00 NaN
642 1.5109208876e+00 NaN
643 1.5104134773e+00 NaN
644 1.5099059886e+00 NaN
645 1.5093984220e+00 NaN
646 1.5088907782e+00 NaN
647 1.5083860745e+00 NaN
648 1.5078840852e+00 NaN
649 1.5073820125e+00 NaN
650 1.5068798570e+00 NaN
651 1.5063776192e+00 NaN
652 1.5058752996e+00 NaN
653 1.5053728989e+00 NaN
654 1.5048704174e+00 NaN
655 1.5043678558e+00 NaN
656 1.5038652146e+00 NaN
657 1.5033624942e+00 NaN
658 1.5028596953e+00 NaN
659 1.5023568183e+00 NaN
660 1.5018538637e+00 NaN
661 1.5013508321e+00 NaN
662 1.5008477240e+00 NaN
663 1.5003445399e+00 NaN
664 1.4998412802e+00 NaN
665 1.4993379456e+00 NaN
666 1.4988345364e+00 NaN
667 1.4983310532e+00 NaN
668 1.4978274965e+00 NaN
669 1.4973238669e+00 NaN
670 1.4968201646e+00 NaN
671 1.4963163904e+00 NaN
672 1.4958125446e+00 NaN
673 1.4953086278e+00 NaN
674 1.4948046404e+00 NaN
675 1.4943005829e+00 NaN
676 1.4937964559e+00 NaN
677 1.4932922596e+00 NaN
678 1.4927879948e+00 NaN
679 1.4922836617e+00 NaN
680 1.4917795881e+00 NaN
681 1.4912805835e+00 NaN
682 1.4907815051e+00 NaN
683 1.4902823533e+00 NaN
684 1.4897831286e+00 NaN
685 1.4892838314e+00 NaN
686 1.4887844623e+00 NaN
687 1.4882850216e+00 NaN
688 1.4877855098e+00 NaN
689 1.4872859275e+00 NaN
690 1.4867862750e+00 NaN
691 1.4862865527e+00 NaN
692 1.4857867613e+00 NaN
693 1.4852869010e+00 NaN
694 1.4847869723e+00 NaN
695 1.4842869758e+00 NaN
696 1.4837869118e+00 NaN
697 1.4832867807e+00 NaN
698 1.4827865831e+00 NaN
699 1.4822863193e+00 NaN
700 1.4817859897e+00 NaN
701 1.4812855949e+00 NaN
702 1.4807851353e+00 NaN
703 1.4802846112e+00 NaN
704 1.4797840231e+00 NaN
705 1.4792833714e+00 NaN
706 1.4787826566e+00 NaN
707 1.4782818790e+00 NaN
708 1.4777810392e+00 NaN
709 1.4772801374e+00 NaN
710 1.4767791742e+00 NaN
711 1.4762781499e+00 NaN
712 1.4757770650e+00 NaN
713 1.4752759198e+00 NaN
714 1.4747747148e+00 NaN
715 1.4742747227e+00 NaN
716 1.4737785371e+00 NaN
717 1.4732822863e+00 NaN
718 1.4727859708e+00 NaN
719 1.4722895911e+00 NaN
720 1.4717931475e+00 NaN
721 1.4712966403e+00 NaN
722 1.4708000701e+00 NaN
723 1.4703034372e+00 NaN
724 1.4698067419e+00 NaN
725 1.4693099848e+00 NaN
726 1.4688131661e+00 NaN
727 1.4683162864e+00 NaN
728 1.4678193458e+00 NaN
729 1.4673223450e+00 NaN
730 1.4668252841e+00 NaN
731 1.4663281637e+00 NaN
732 1.4658309841e+00 NaN
733 1.4653337457e+00 NaN
734 1.4648364488e+00 NaN
735 1.4643390939e+00 NaN
736 1.4638416813e+00 NaN
737 1.4633442114e+00 NaN
738 1.4628466845e+00 NaN
739 1.4623491011e+00 NaN
740 1.4618514615e+00 NaN
741 1.4613537660e+00 NaN
742 1.4608560151e+00 NaN
743 1.4603582091e+00 NaN
744 1.4598603484e+00 NaN
745 1.4593624332e+00 NaN
746 1.4588644641e+00 NaN
747 1.4583664413e+00 NaN
748 1.4578683652e+00 NaN
749 1.4573702362e+00 NaN
750 1.4568720546e+00 NaN
751 1.4563739540e+00 NaN
752 1.4558805043e+00 NaN
753 1.4553869971e+00 NaN
754 1.4548934327e+00 NaN
755 1.4543998116e+00 NaN
756 1.4539061340e+00 NaN
757 1.4534124004e+00 NaN
758 1.4529186110e+00 NaN
759 1.4524247661e+00 NaN
760 1.4519308663e+00 NaN
761 1.4514369116e+00 NaN
762 1.4509429027e+00 NaN
763 1.4504488396e+00 NaN
764 1.4499547229e+00 NaN
765 1.4494605528e+00 NaN
766 1.4489663297e+00 NaN
767 1.4484720539e+00 NaN
768 1.4479777257e+00 NaN
769 1.4474833455e+00 NaN
770 1.4469889136e+00 NaN
771 1.4464944303e+00 NaN
772 1.4459998960e+00 NaN
773 1.4455053109e+00 NaN
774 1.4450106755e+00 NaN
775 1.4445159899e+00 NaN
776 1.4440212546e+00 NaN
777 1.4435264699e+00 NaN
778 1.4430316361e+00 NaN
779 1.4425367534e+00 NaN
780 1.4420418223e+00 NaN
781 1.4415468430e+00 NaN
782 1.4410518159e+00 NaN
783 1.4405567412e+00 NaN
784 1.4400616193e+00 NaN
785 1.4395664505e+00 NaN
786 1.4390712350e+00 NaN
787 1.4385759733e+00 NaN
788 1.4380806655e+00 NaN
789 1.4375868714e+00 NaN
790 1.4370960233e+00 NaN
791 1.4366051246e+00 NaN
792 1.4361141756e+00 NaN
793 1.4356231767e+00 NaN
794 1.4351321282e+00 NaN
795 1.4346410303e+00 NaN
796 1.4341498834e+00 NaN
797 1.4336586877e+00 NaN
798 1.4331674436e+00 NaN
799 1.4326761514e+00 NaN
800 1.4321848112e+00 NaN
801 1.4316934236e+00 NaN
802 1.4312019886e+00 NaN
803 1.4307105067e+00 NaN
804 1.4302189781e+00 NaN
805 1.4297274031e+00 NaN
806 1.4292357819e+00 NaN
807 1.4287441150e+00 NaN
808 1.4282524025e+00 NaN
809 1.4277606448e+00 NaN
810 1.4272688421e+00 NaN
811 1.4267769947e+00 NaN
812 1.4262851030e+00 NaN
813 1.4257931671e+00 NaN
814 1.4253011873e+00 NaN
815 1.4248091640e+00 NaN
816 1.4243170975e+00 NaN
817 1.4238249878e+00 NaN
818 1.4233328355e+00 NaN
819 1.4228406407e+00 NaN
820 1.4223484037e+00 NaN
821 1.4218561248e+00 NaN
822 1.4213638043e+00 NaN
823 1.4208714423e+00 NaN
824 1.4203790393e+00 NaN
825 1.4198865954e+00 NaN
826 1.4193941109e+00 NaN
827 1.4189015861e+00 NaN
828 1.4184095801e+00 NaN
829 1.4179212618e+00 NaN
830 1.4174328989e+00 NaN
831 1.4169444917e+00 NaN
832 1.4164560405e+00 NaN
833 1.4159675456e+00 NaN
834 1.4154790072e+00 NaN
835 1.4149904255e+00 NaN
836 1.4145018009e+00 NaN
837 1.4140131336e+00 NaN
838 1.4135244238e+00 NaN
839 1.4130356718e+00 NaN
840 1.4125468779e+00 NaN
841 1.4120580422e+00 NaN
842 1.4115691652e+00 NaN
843 1.4110802470e+00 NaN
844 1.4105912878e+00 NaN
845 1.4101022880e+00 NaN
846 1.4096132477e+00 NaN
847 1.4091241673e+00 NaN
848 1.4086350469e+00 NaN
849 1.4081458869e+00 NaN
850 1.4076566874e+00 NaN
851 1.4071674487e+00 NaN
852 1.4066781711e+00 NaN
853 1.4061888547e+00 NaN
854 1.4056994999e+00 NaN
855 1.4052101069e+00 NaN
856 1.4047206759e+00 NaN
857 1.4042312071e+00 NaN
858 1.4037417009e+00 NaN
859 1.4032521574e+00 NaN
860 1.4027625768e+00 NaN
