# Iteration Jacobi Gauss-Seidel
0 8.9039890200e-01 5.5011439418e-01
1 2.6366088508e-01 -4.2660703904e-01
2 -3.6113165882e-01 -1.4010547465e+00
3 -9.8377510052e-01 -2.3740610834e+00
4 -1.6057690235e+00 -3.3444759872e+00
5 -2.2273126883e+00 -4.3160248613e+00
6 -2.8488832945e+00 -5.2860771454e+00
7 -3.4702166300e+00 -6.2568170044e+00
8 -4.0913505830e+00 -7.2271749617e+00
9 -4.7125294323e+00 NaN
10 -5.3335092336e+00 NaN
11 -5.9544619813e+00 NaN
12 -6.5754410228e+00 NaN
13 -7.1961928477e+00 NaN
