# Iteration Jacobi Gauss-Seidel
129 5.1414223356e+01 7.3822435424e+01
130 5.1794131560e+01 7.4342552116e+01
131 5.2174037273e+01 7.4861314404e+01
132 5.2553940535e+01 7.5378739356e+01
133 5.2933841385e+01 7.5894843717e+01
134 5.3313739864e+01 7.6409643910e+01
135 5.3693636009e+01 7.6923156048e+01
136 5.4073529860e+01 7.7435395940e+01
137 5.4453421455e+01 7.7946379101e+01
138 5.4833322040e+01 7.8456120756e+01
139 5.5213245985e+01 7.8964635850e+01
140 5.5593167737e+01 7.9471939049e+01
141 5.5973087329e+01 7.9978044757e+01
142 5.6353004795e+01 8.0482967112e+01
143 5.6732920165e+01 8.0986719997e+01
144 5.7112833474e+01 8.1489317048e+01
145 5.7492744753e+01 8.1990771653e+01
146 5.7872654034e+01 8.2491096967e+01
147 5.8252561347e+01 8.2990305909e+01
148 5.8632466725e+01 8.3488411172e+01
149 5.9012370199e+01 8.3985425228e+01
150 5.9392304898e+01 8.4481360330e+01
151 5.9772238129e+01 8.4976228522e+01
152 6.0152169494e+01 8.5470041638e+01
153 6.0532099021e+01 8.5962811311e+01
154 6.0912026737e+01 8.6454548977e+01
155 6.1291952669e+01 8.6945265876e+01
156 6.1671876842e+01 8.7434973060e+01
157 6.2051799283e+01 8.7923681396e+01
158 6.2431720018e+01 8.8411401570e+01
159 6.2811639072e+01 8.8898144089e+01
160 6.3191556471e+01 8.9383919289e+01
161 6.3571474455e+01 8.9868737335e+01
162 6.3951419255e+01 9.0352608225e+01
163 6.4331362426e+01 9.0835541797e+01
164 6.4711303992e+01 9.1317547728e+01
165 6.5091243975e+01 9.1798635538e+01
166 6.5471182397e+01 9.2278814598e+01
167 6.5851119279e+01 9.2758094127e+01
168 6.6231054644e+01 9.3236483198e+01
169 6.6610988512e+01 9.3713990742e+01
170 6.6990920906e+01 9.4190625547e+01
171 6.7370851846e+01 9.4666396266e+01
172 6.7750781354e+01 9.5141311418e+01
173 6.8130709449e+01 9.5615379386e+01
174 6.8510651330e+01 9.6088608427e+01
175 6.8890604702e+01 9.6561006670e+01
176 6.9270556677e+01 9.7032582121e+01
177 6.9650507274e+01 9.7503342662e+01
178 7.0030456509e+01 9.7973296058e+01
179 7.0410404402e+01 9.8442449954e+01
180 7.0790350971e+01 9.8910811883e+01
181 7.1170296233e+01 9.9378389263e+01
182 7.1550240207e+01 9.9845189404e+01
183 7.1930182910e+01 1.0031121951e+02
184 7.2310124358e+01 1.0077648666e+02
185 7.2690064571e+01 1.0124099786e+02
186 7.3070003564e+01 1.0170476000e+02
187 7.3449950967e+01 1.0216777985e+02
188 7.3829913313e+01 1.0263006412e+02
189 7.4209874446e+01 1.0309161938e+02
190 7.4589834381e+01 1.0355245214e+02
191 7.4969793135e+01 1.0401256880e+02
192 7.5349750721e+01 1.0447197568e+02
193 7.5729707154e+01 1.0493067900e+02
194 7.6109662451e+01 1.0538868489e+02
195 7.6489616625e+01 1.0584599940e+02
196 7.6869569691e+01 1.0630262850e+02
197 7.7249521663e+01 1.0675857806e+02
198 7.7629472557e+01 1.0721385388e+02
199 7.8009422386e+01 1.0766846169e+02
200 7.8389371164e+01 1.0812240711e+02
201 7.8769331926e+01 1.0857569571e+02
202 7.9149302307e+01 1.0902833298e+02
203 7.9529271637e+01 1.0948032433e+02
204 7.9909239930e+01 1.0993167508e+02
205 8.0289207197e+01 1.1038239051e+02
206 8.0669173452e+01 1.1083247581e+02
207 8.1049138706e+01 1.1128193610e+02
208 8.1429102973e+01 1.1173077642e+02
209 8.1809066265e+01 1.1217900178e+02
210 8.2189028593e+01 1.1262661709e+02
211 8.2568989970e+01 1.1307362720e+02
212 8.2948950407e+01 1.1352003691e+02
213 8.3328909918e+01 1.1396585094e+02
214 8.3708868513e+01 1.1441107395e+02
215 8.4088827284e+01 1.1485571055e+02
216 8.4468805899e+01 1.1529976529e+02
217 8.4848783594e+01 1.1574324265e+02
218 8.5228760381e+01 1.1618614705e+02
219 8.5608736270e+01 1.1662848287e+02
220 8.5988711271e+01 1.1707025441e+02
221 8.6368685395e+01 1.1751146594e+02
222 8.6748658653e+01 1.1795212167e+02
223 8.7128631054e+01 1.1839222573e+02
224 8.7508602609e+01 1.1883178223e+02
225 8.7888573328e+01 1.1927079521e+02
226 8.8268543221e+01 1.1970926867e+02
227 8.8648512299e+01 1.2014720656e+02
228 8.9028480570e+01 1.2058461275e+02
229 8.9408448045e+01 1.2102149111e+02
230 8.9788414733e+01 1.2145784543e+02
231 9.0168397787e+01 1.2189367946e+02
232 9.0548383034e+01 1.2232899690e+02
233 9.0928367486e+01 1.2276380141e+02
234 9.1308351153e+01 1.2319809661e+02
235 9.1688334044e+01 1.2363188606e+02
236 9.2068316167e+01 1.2406517329e+02
237 9.2448297532e+01 1.2449796179e+02
238 9.2828278147e+01 1.2493025498e+02
239 9.3208258020e+01 1.2536205627e+02
240 9.3588237160e+01 1.2579336902e+02
241 9.3968215575e+01 1.2622419654e+02
242 9.4348193274e+01 1.2665454211e+02
243 9.4728170265e+01 1.2708440896e+02
244 9.5108146557e+01 1.2751380030e+02
245 9.5488122157e+01 1.2794271927e+02
246 9.5868097074e+01 1.2837116901e+02
247 9.6248088677e+01 1.2879915260e+02
248 9.6628080827e+01 1.2922667309e+02
249 9.7008072284e+01 1.2965373348e+02
250 9.7388063055e+01 1.3008033676e+02
251 9.7768053149e+01 1.3050648586e+02
252 9.8148042572e+01 1.3093218370e+02
253 9.8528031331e+01 1.3135743314e+02
254 9.8908019435e+01 1.3178223703e+02
255 9.9288006890e+01 1.3220659817e+02
256 9.9667993703e+01 1.3263051933e+02
257 1.0004797988e+02 1.3305400326e+02
258 1.0042796543e+02 1.3347705266e+02
259 1.0080795036e+02 1.3389967021e+02
260 1.0118793468e+02 1.3432185856e+02
261 1.0156791839e+02 1.3474362033e+02
262 1.0194790150e+02 1.3516495810e+02
263 1.0232788869e+02 1.3558587442e+02
264 1.0270788784e+02 1.3600637183e+02
265 1.0308788637e+02 1.3642645282e+02
266 1.0346788430e+02 1.3684611986e+02
267 1.0384788164e+02 1.3726537540e+02
268 1.0422787838e+02 1.3768422184e+02
269 1.0460787453e+02 1.3810266158e+02
270 1.0498787011e+02 1.3852069697e+02
271 1.0536786511e+02 1.3893833034e+02
272 1.0574785955e+02 1.3935556401e+02
273 1.0612785342e+02 1.3977240024e+02
274 1.0650784674e+02 1.4018884130e+02
275 1.0688783952e+02 1.4060488941e+02
276 1.0726783174e+02 1.4102054678e+02
277 1.0764782343e+02 1.4143581559e+02
278 1.0802781459e+02 1.4185069798e+02
279 1.0840780523e+02 1.4226519610e+02
280 1.0878779534e+02 1.4267931204e+02
281 1.0916779839e+02 1.4309304789e+02
282 1.0954780342e+02 1.4350640572e+02
283 1.0992780791e+02 1.4391938754e+02
284 1.1030781189e+02 1.4433199539e+02
285 1.1068781533e+02 1.4474423125e+02
286 1.1106781827e+02 1.4515609709e+02
287 1.1144782069e+02 1.4556759486e+02
288 1.1182782261e+02 1.4597872648e+02
289 1.1220782403e+02 1.4638949386e+02
290 1.1258782495e+02 1.4679989888e+02
291 1.1296782538e+02 1.4720994340e+02
292 1.1334782533e+02 1.4761962927e+02
293 1.1372782480e+02 1.4802895830e+02
294 1.1410782379e+02 1.4843793230e+02
295 1.1448782231e+02 1.4884655304e+02
296 1.1486782037e+02 1.4925482230e+02
297 1.1524781797e+02 1.4966274180e+02
298 1.1562781511e+02 1.5007031328e+02
299 1.1600782101e+02 1.5047753843e+02
300 1.1638783205e+02 1.5088441894e+02
301 1.1676784263e+02 1.5129095648e+02
302 1.1714785274e+02 1.5169715269e+02
303 1.1752786239e+02 1.5210300921e+02
304 1.1790787160e+02 1.5250852763e+02
305 1.1828788035e+02 1.5291370957e+02
306 1.1866788865e+02 1.5331855658e+02
307 1.1904789652e+02 1.5372307023e+02
308 1.1942790394e+02 1.5412725207e+02
309 1.1980791094e+02 1.5453110360e+02
310 1.2018791751e+02 1.5493462635e+02
311 1.2056792365e+02 1.5533782179e+02
312 1.2094792938e+02 1.5574069141e+02
313 1.2132793469e+02 1.5614323665e+02
314 1.2170793959e+02 1.5654545896e+02
315 1.2208794408e+02 1.5694735977e+02
316 1.2246794817e+02 1.5734894047e+02
317 1.2284795186e+02 1.5775020247e+02
318 1.2322796317e+02 1.5815114714e+02
319 1.2360797983e+02 1.5855177583e+02
320 1.2398799608e+02 1.5895208990e+02
321 1.2436801192e+02 1.5935209068e+02
322 1.2474802735e+02 1.5975177948e+02
323 1.2512804239e+02 1.6015115760e+02
324 1.2550805703e+02 1.6055022632e+02
325 1.2588807128e+02 1.6094898693e+02
326 1.2626808514e+02 1.6134744067e+02
327 1.2664809862e+02 1.6174558878e+02
328 1.2702811172e+02 1.6214343249e+02
329 1.2740812444e+02 1.6254097303e+02
330 1.2778813678e+02 1.6293821157e+02
331 1.2816814876e+02 1.6333514932e+02
332 1.2854816037e+02 1.6373178744e+02
333 1.2892817161e+02 1.6412812709e+02
334 1.2930818250e+02 1.6452416942e+02
335 1.2968819303e+02 1.6491991554e+02
336 1.3006820321e+02 1.6531536659e+02
337 1.3044821304e+02 1.6571052367e+02
338 1.3082823147e+02 1.6610538786e+02
339 1.3120825341e+02 1.6649996025e+02
340 1.3158827498e+02 1.6689424189e+02
341 1.3196829620e+02 1.6728823385e+02
342 1.3234831706e+02 1.6768193715e+02
343 1.3272833757e+02 1.6807535283e+02
344 1.3310835773e+02 1.6846848190e+02
345 1.3348837755e+02 1.6886132536e+02
346 1.3386839703e+02 1.6925388420e+02
347 1.3424841616e+02 1.6964615939e+02
348 1.3462843497e+02 1.7003815190e+02
349 1.3500845344e+02 1.7042986269e+02
350 1.3538847158e+02 1.7082129268e+02
351 1.3576848939e+02 1.7121244281e+02
352 1.3614850688e+02 1.7160331400e+02
353 1.3652852406e+02 1.7199390714e+02
354 1.3690854091e+02 1.7238422314e+02
355 1.3728855745e+02 1.7277426286e+02
356 1.3766857368e+02 1.7316402718e+02
357 1.3804858960e+02 1.7355351695e+02
358 1.3842860522e+02 1.7394273303e+02
359 1.3880863176e+02 1.7433167623e+02
360 1.3918865868e+02 1.7472034740e+02
361 1.3956868529e+02 1.7510874732e+02
362 1.3994871158e+02 1.7549687682e+02
363 1.4032873756e+02 1.7588473666e+02
364 1.4070876324e+02 1.7627232764e+02
365 1.4108878860e+02 1.7665965051e+02
366 1.4146881367e+02 1.7704670602e+02
367 1.4184883843e+02 1.7743349493e+02
368 1.4222886289e+02 1.7782001797e+02
369 1.4260888706e+02 1.7820627585e+02
370 1.4298891094e+02 1.7859226928e+02
371 1.4336893453e+02 1.7897799897e+02
372 1.4374895783e+02 1.7936346559e+02
373 1.4412898084e+02 1.7974866984e+02
374 1.4450900357e+02 1.8013361237e+02
375 1.4488902602e+02 1.8051829384e+02
376 1.4526904820e+02 1.8090271489e+02
377 1.4564907010e+02 1.8128687616e+02
378 1.4602909173e+02 1.8167077827e+02
379 1.4640911309e+02 1.8205442182e+02
380 1.4678913732e+02 1.8243780743e+02
381 1.4716916926e+02 1.8282093568e+02
382 1.4754920093e+02 1.8320380716e+02
383 1.4792923231e+02 1.8358642242e+02
384 1.4830926342e+02 1.8396878203e+02
385 1.4868929425e+02 1.8435088653e+02
386 1.4906932481e+02 1.8473273646e+02
387 1.4944935511e+02 1.8511433235e+02
388 1.4982938514e+02 1.8549567471e+02
389 1.5020941490e+02 1.8587676405e+02
390 1.5058944440e+02 1.8625760085e+02
391 1.5096947364e+02 1.8663818560e+02
392 1.5134950262e+02 1.8701851877e+02
393 1.5172953135e+02 1.8739860083e+02
394 1.5210955982e+02 1.8777843221e+02
395 1.5248958805e+02 1.8815801337e+02
396 1.5286961602e+02 1.8853734472e+02
397 1.5324964375e+02 1.8891642669e+02
398 1.5362967123e+02 1.8929525968e+02
399 1.5400969847e+02 1.8967384409e+02
400 1.5438972547e+02 1.9005218030e+02
401 1.5476975223e+02 1.9043026868e+02
402 1.5514977876e+02 1.9080810959e+02
403 1.5552981221e+02 1.9118570339e+02
404 1.5590984864e+02 1.9156305042e+02
405 1.5628988482e+02 1.9194015100e+02
406 1.5666992076e+02 1.9231700545e+02
407 1.5704995645e+02 1.9269361407e+02
408 1.5742999191e+02 1.9306997716e+02
409 1.5781002712e+02 1.9344609501e+02
410 1.5819006210e+02 1.9382196787e+02
411 1.5857009684e+02 1.9419759602e+02
412 1.5895013135e+02 1.9457297969e+02
413 1.5933016563e+02 1.9494811913e+02
414 1.5971019968e+02 1.9532301456e+02
415 1.6009023351e+02 1.9569766619e+02
416 1.6047026711e+02 1.9607207421e+02
417 1.6085030048e+02 1.9644623882e+02
418 1.6123033363e+02 1.9682016019e+02
419 1.6161036657e+02 1.9719383848e+02
420 1.6199039929e+02 1.9756727384e+02
421 1.6237043179e+02 1.9794046641e+02
422 1.6275046407e+02 1.9831341632e+02
423 1.6313049615e+02 1.9868612367e+02
424 1.6351052802e+02 1.9905858857e+02
425 1.6389055967e+02 1.9943081109e+02
426 1.6427059241e+02 1.9980279131e+02
427 1.6465063335e+02 2.0017452929e+02
428 1.6503067407e+02 2.0054602507e+02
429 1.6541071457e+02 2.0091727868e+02
430 1.6579075486e+02 2.0128829015e+02
431 1.6617079494e+02 2.0165905946e+02
432 1.6655083480e+02 2.0202958661e+02
433 1.6693087445e+02 2.0239987158e+02
434 1.6731091390e+02 2.0276991431e+02
435 1.6769095313e+02 2.0313971476e+02
436 1.6807099217e+02 2.0350927285e+02
437 1.6845103100e+02 2.0387858850e+02
438 1.6883106962e+02 2.0424766159e+02
439 1.6921110805e+02 2.0461649202e+02
440 1.6959114628e+02 2.0498507964e+02
441 1.6997118431e+02 2.0535342430e+02
442 1.7035122215e+02 2.0572152584e+02
443 1.7073125980e+02 2.0608938407e+02
444 1.7111129725e+02 2.0645699878e+02
445 1.7149133451e+02 2.0682436975e+02
446 1.7187137158e+02 2.0719149674e+02
447 1.7225140847e+02 2.0755837950e+02
448 1.7263144517e+02 2.0792501775e+02
449 1.7301148168e+02 2.0829141119e+02
450 1.7339151802e+02 2.0865755950e+02
451 1.7377155941e+02 2.0902346236e+02
452 1.7415160443e+02 2.0938911940e+02
453 1.7453164927e+02 2.0975453025e+02
454 1.7491169392e+02 2.1011969450e+02
455 1.7529173838e+02 2.1048461174e+02
456 1.7567178264e+02 2.1084928153e+02
457 1.7605182673e+02 2.1121370340e+02
458 1.7643187063e+02 2.1157787687e+02
459 1.7681191434e+02 2.1194180140e+02
460 1.7719195787e+02 2.1230547649e+02
461 1.7757200123e+02 2.1266890155e+02
462 1.7795204440e+02 2.1303207600e+02
463 1.7833208739e+02 2.1339499922e+02
464 1.7871213021e+02 2.1375767058e+02
465 1.7909217286e+02 2.1412008940e+02
466 1.7947221533e+02 2.1448225499e+02
467 1.7985225762e+02 2.1484416661e+02
468 1.8023229975e+02 2.1520582351e+02
469 1.8061234171e+02 2.1556722489e+02
470 1.8099238350e+02 2.1592836995e+02
471 1.8137242512e+02 2.1628925781e+02
472 1.8175246658e+02 2.1664988759e+02
473 1.8213250787e+02 2.1701025837e+02
474 1.8251254900e+02 2.1737036918e+02
475 1.8289258997e+02 2.1773021903e+02
476 1.8327263078e+02 2.1808980688e+02
477 1.8365267982e+02 2.1844913166e+02
478 1.8403272878e+02 2.1880819223e+02
479 1.8441277757e+02 2.1916698746e+02
480 1.8479282620e+02 2.1952551612e+02
481 1.8517287466e+02 2.1988377696e+02
482 1.8555292295e+02 2.2024176870e+02
483 1.8593297108e+02 2.2059948998e+02
484 1.8631301904e+02 2.2095693940e+02
485 1.8669306685e+02 2.2131411552e+02
486 1.8707311449e+02 2.2167101682e+02
487 1.8745316198e+02 2.2202764175e+02
488 1.8783320930e+02 2.2238398867e+02
489 1.8821325647e+02 2.2274005592e+02
490 1.8859330349e+02 2.2309584174e+02
491 1.8897335035e+02 2.2345134431e+02
492 1.8935339706e+02 2.2380656175e+02
493 1.8973344361e+02 2.2416149210e+02
494 1.9011349001e+02 2.2451613334e+02
495 1.9049353627e+02 2.2487048335e+02
496 1.9087358237e+02 2.2522453994e+02
497 1.9125362833e+02 2.2557830082e+02
498 1.9163367415e+02 2.2593176363e+02
499 1.9201371981e+02 2.2628492590e+02
500 1.9239376534e+02 2.2663778507e+02
501 1.9277381072e+02 2.2699033846e+02
502 1.9315385596e+02 2.2734258330e+02
503 1.9353390367e+02 2.2769451671e+02
504 1.9391395657e+02 2.2804613565e+02
505 1.9429400932e+02 2.2839743701e+02
506 1.9467406192e+02 2.2874841749e+02
507 1.9505411437e+02 2.2909907369e+02
508 1.9543416667e+02 2.2944940205e+02
509 1.9581421883e+02 2.2979939885e+02
510 1.9619427085e+02 2.3014906019e+02
511 1.9657432272e+02 2.3049838202e+02
512 1.9695437444e+02 2.3084736009e+02
513 1.9733442603e+02 2.3119598996e+02
514 1.9771447748e+02 2.3154426697e+02
515 1.9809452878e+02 2.3189218624e+02
516 1.9847457995e+02 2.3223974267e+02
517 1.9885463098e+02 2.3258693087e+02
518 1.9923468188e+02 2.3293374523e+02
519 1.9961473264e+02 2.3328017981e+02
520 1.9999478326e+02 2.3362622838e+02
521 2.0037483375e+02 2.3397188437e+02
522 2.0075488411e+02 2.3431714089e+02
523 2.0113493434e+02 2.3466199063e+02
524 2.0151498444e+02 2.3500642588e+02
525 2.0189503441e+02 2.3535043851e+02
526 2.0227508425e+02 2.3569401989e+02
527 2.0265513396e+02 2.3603716090e+02
528 2.0303518355e+02 2.3637985185e+02
529 2.0341523301e+02 2.3672208243e+02
530 2.0379528234e+02 2.3706384171e+02
531 2.0417533573e+02 2.3740511801e+02
532 2.0455539226e+02 2.3774589889e+02
533 2.0493544866e+02 2.3808617105e+02
534 2.0531550492e+02 2.3842592026e+02
535 2.0569556106e+02 2.3876513124e+02
536 2.0607561706e+02 2.3910378758e+02
537 2.0645567294e+02 2.3944187164e+02
538 2.0683572869e+02 2.3977936435e+02
539 2.0721578431e+02 2.4011624512e+02
540 2.0759583980e+02 2.4045249163e+02
541 2.0797589517e+02 2.4078807963e+02
542 2.0835595042e+02 2.4112298269e+02
543 2.0873600554e+02 2.4145717197e+02
544 2.0911606055e+02 2.4179061584e+02
545 2.0949611543e+02 2.4212327955e+02
546 2.0987617018e+02 2.4245512475e+02
547 2.1025622482e+02 2.4278610903e+02
548 2.1063627935e+02 2.4311618521e+02
549 2.1101633375e+02 2.4344530065e+02
550 2.1139638804e+02 2.4377339632e+02
551 2.1177644221e+02 2.4410040571e+02
552 2.1215649626e+02 2.4442625346e+02
553 2.1253655020e+02 2.4475085368e+02
554 2.1291660403e+02 2.4507410787e+02
555 2.1329665774e+02 2.4539590223e+02
556 2.1367671135e+02 2.4571610430e+02
557 2.1405676484e+02 2.4603455852e+02
558 2.1443681822e+02 2.4635108047e+02
559 2.1481687149e+02 2.4666544913e+02
560 2.1519692914e+02 2.4697739633e+02
561 2.1557698917e+02 2.4728659220e+02
562 2.1595704908e+02 2.4759262438e+02
563 2.1633710888e+02 2.4789496771e+02
564 2.1671716856e+02 2.4819293860e+02
565 2.1709722813e+02 2.4848562356e+02
566 2.1747728758e+02 2.4877176229e+02
567 2.1785734692e+02 2.4904954539e+02
568 2.1823740615e+02 2.4931623881e+02
569 2.1861746527e+02 2.4956741971e+02
570 2.1899752428e+02 2.4979521140e+02
571 2.1937758317e+02 2.4998336528e+02
572 2.1975764196e+02 2.5008842615e+02
573 2.2013770064e+02 2.5045036958e+02
574 2.2051775922e+02 2.5082267339e+02
575 2.2089781768e+02 2.5123501429e+02
576 2.2127787604e+02 2.5170845675e+02
577 2.2165793430e+02 2.5218677889e+02
578 2.2203799245e+02 2.5262976661e+02
579 2.2241805050e+02 2.5305127431e+02
580 2.2279810844e+02 2.5345824874e+02
581 2.2317816629e+02 2.5385467005e+02
582 2.2355822403e+02 2.5424302985e+02
583 2.2393828167e+02 2.5462498963e+02
584 2.2431833921e+02 2.5500171098e+02
585 2.2469839665e+02 2.5537403616e+02
586 2.2507845400e+02 2.5574259365e+02
587 2.2545851124e+02 2.5610786327e+02
588 2.2583856839e+02 2.5647021806e+02
589 2.2621862545e+02 2.5682995219e+02
590 2.2659868589e+02 2.5718730016e+02
591 2.2697874930e+02 2.5754245029e+02
592 2.2735881260e+02 2.5789555443e+02
593 2.2773887580e+02 2.5824673507e+02
594 2.2811893890e+02 2.5859609050e+02
595 2.2849900190e+02 2.5894369881e+02
596 2.2887906480e+02 2.5928962074e+02
597 2.2925912760e+02 2.5963390184e+02
598 2.2963919030e+02 2.5997657408e+02
599 2.3001925290e+02 2.6031765690e+02
600 2.3039931540e+02 2.6065715792e+02
601 2.3077937781e+02 2.6099507322e+02
602 2.3115944012e+02 2.6133138738e+02
603 2.3153950233e+02 2.6166607310e+02
604 2.3191956445e+02 2.6199909046e+02
605 2.3229962647e+02 2.6233038580e+02
606 2.3267968840e+02 2.6265989011e+02
607 2.3305975024e+02 2.6298751682e+02
608 2.3343981199e+02 2.6331315881e+02
609 2.3381987364e+02 2.6363668440e+02
610 2.3419993520e+02 2.6395793203e+02
611 2.3457999668e+02 2.6427670301e+02
612 2.3496005806e+02 2.6459275159e+02
613 2.3534011935e+02 2.6490577117e+02
614 2.3572018056e+02 2.6521537463e+02
615 2.3610024167e+02 2.6552106570e+02
616 2.3648030270e+02 2.6582219595e+02
617 2.3686036365e+02 2.6611789769e+02
618 2.3724042450e+02 2.6640697504e+02
619 2.3762048527e+02 2.6668771666e+02
620 2.3800054596e+02 2.6695755195e+02
621 2.3838060770e+02 2.6721236096e+02
622 2.3876067436e+02 2.6744491165e+02
623 2.3914074094e+02 2.6764063614e+02
624 2.3952080742e+02 2.6776233281e+02
625 2.3990087382e+02 2.6808132979e+02
626 2.4028094012e+02 2.6844600077e+02
627 2.4066100634e+02 2.6885985404e+02
628 2.4104107246e+02 2.6931920630e+02
629 2.4142113850e+02 2.6980341147e+02
630 2.4180120446e+02 2.7024916673e+02
631 2.4218127032e+02 2.7067189076e+02
632 2.4256133610e+02 2.7107913492e+02
633 2.4294140180e+02 2.7147516100e+02
