# Iteration Jacobi Gauss-Seidel
128 5.0946629102e+01 7.5682238211e+01
129 5.1326485917e+01 7.6204834279e+01
130 5.1706340189e+01 7.6726052168e+01
131 5.2086191966e+01 7.7245909348e+01
132 5.2466041292e+01 7.7764422949e+01
133 5.2845888213e+01 7.8281609778e+01
134 5.3225732773e+01 7.8797486317e+01
135 5.3605575016e+01 7.9312068741e+01
136 5.3985414986e+01 7.9825372919e+01
137 5.4365252726e+01 8.0337414422e+01
138 5.4745088278e+01 8.0848208534e+01
139 5.5124949204e+01 8.1357770257e+01
140 5.5504821000e+01 8.1866114315e+01
141 5.5884690631e+01 8.2373255167e+01
142 5.6264558134e+01 8.2879207006e+01
143 5.6644423546e+01 8.3383983771e+01
144 5.7024286904e+01 8.3887599149e+01
145 5.7404148243e+01 8.4390066586e+01
146 5.7784007599e+01 8.4891399286e+01
147 5.8163865007e+01 8.5391610223e+01
148 5.8543720502e+01 8.5890712140e+01
149 5.8923574118e+01 8.6388717560e+01
150 5.9303425890e+01 8.6885638788e+01
151 5.9683298143e+01 8.7381487917e+01
152 6.0063183051e+01 8.7876276831e+01
153 6.0443066121e+01 8.8370017211e+01
154 6.0822947382e+01 8.8862720542e+01
155 6.1202826865e+01 8.9354398111e+01
156 6.1582704599e+01 8.9845061019e+01
157 6.1962580613e+01 9.0334720178e+01
158 6.2342454936e+01 9.0823386321e+01
159 6.2722327596e+01 9.1311070001e+01
160 6.3102198623e+01 9.1797781599e+01
161 6.3482068042e+01 9.2283531324e+01
162 6.3861935882e+01 9.2768329220e+01
163 6.4241802171e+01 9.3252185167e+01
164 6.4621695038e+01 9.3735108886e+01
165 6.5001591666e+01 9.4217109941e+01
166 6.5381486735e+01 9.4698197744e+01
167 6.5761380272e+01 9.5178381556e+01
168 6.6141272300e+01 9.5657670493e+01
169 6.6521162842e+01 9.6136073524e+01
170 6.6901051923e+01 9.6613599482e+01
171 6.7280939565e+01 9.7090257057e+01
172 6.7660825792e+01 9.7566054808e+01
173 6.8040710627e+01 9.8041001159e+01
174 6.8420594092e+01 9.8515104405e+01
175 6.8800476210e+01 9.8988372714e+01
176 6.9180357002e+01 9.9460814130e+01
177 6.9560247340e+01 9.9932436572e+01
178 6.9940155977e+01 1.0040324784e+02
179 7.0320063275e+01 1.0087325563e+02
180 7.0699969256e+01 1.0134246749e+02
181 7.1079873939e+01 1.0181089089e+02
182 7.1459777343e+01 1.0227853317e+02
183 7.1839679488e+01 1.0274540156e+02
184 7.2219580393e+01 1.0321150320e+02
185 7.2599480077e+01 1.0367684511e+02
186 7.2979378559e+01 1.0414143422e+02
187 7.3359275856e+01 1.0460527734e+02
188 7.3739171988e+01 1.0506838119e+02
189 7.4119066973e+01 1.0553075241e+02
190 7.4498960828e+01 1.0599239752e+02
191 7.4878857052e+01 1.0645332295e+02
192 7.5258776496e+01 1.0691353507e+02
193 7.5638694794e+01 1.0737304011e+02
194 7.6018611961e+01 1.0783184425e+02
195 7.6398528014e+01 1.0828995357e+02
196 7.6778442969e+01 1.0874737406e+02
197 7.7158356841e+01 1.0920411163e+02
198 7.7538269647e+01 1.0966017211e+02
199 7.7918181402e+01 1.1011556126e+02
200 7.8298092121e+01 1.1057028473e+02
201 7.8678001820e+01 1.1102434812e+02
202 7.9057910513e+01 1.1147775694e+02
203 7.9437818216e+01 1.1193051663e+02
204 7.9817724943e+01 1.1238263257e+02
205 8.0197630709e+01 1.1283411003e+02
206 8.0577538565e+01 1.1328495424e+02
207 8.0957467875e+01 1.1373517035e+02
208 8.1337396203e+01 1.1418476345e+02
209 8.1717323563e+01 1.1463373854e+02
210 8.2097249968e+01 1.1508210058e+02
211 8.2477175432e+01 1.1552985444e+02
212 8.2857099967e+01 1.1597700495e+02
213 8.3237023585e+01 1.1642355685e+02
214 8.3616946301e+01 1.1686951484e+02
215 8.3996868126e+01 1.1731488355e+02
216 8.4376789073e+01 1.1775966754e+02
217 8.4756709155e+01 1.1820387134e+02
218 8.5136628383e+01 1.1864749939e+02
219 8.5516546770e+01 1.1909055608e+02
220 8.5896464328e+01 1.1953304575e+02
221 8.6276381069e+01 1.1997497270e+02
222 8.6656304203e+01 1.2041634114e+02
223 8.7036242629e+01 1.2085715525e+02
224 8.7416180215e+01 1.2129741915e+02
225 8.7796116973e+01 1.2173713691e+02
226 8.8176052913e+01 1.2217631255e+02
227 8.8555988046e+01 1.2261495004e+02
228 8.8935922382e+01 1.2305305329e+02
229 8.9315855933e+01 1.2349062617e+02
230 8.9695788709e+01 1.2392767251e+02
231 9.0075720720e+01 1.2436419607e+02
232 9.0455651977e+01 1.2480020059e+02
233 9.0835582489e+01 1.2523568975e+02
234 9.1215512267e+01 1.2567066718e+02
235 9.1595441321e+01 1.2610513646e+02
236 9.1975369661e+01 1.2653910116e+02
237 9.2355297296e+01 1.2697256477e+02
238 9.2735224237e+01 1.2740553076e+02
239 9.3115164656e+01 1.2783800253e+02
240 9.3495111590e+01 1.2826998348e+02
241 9.3875057805e+01 1.2870147694e+02
242 9.4255003312e+01 1.2913248620e+02
243 9.4634948118e+01 1.2956301452e+02
244 9.5014892233e+01 1.2999306513e+02
245 9.5394835666e+01 1.3042264119e+02
246 9.5774778426e+01 1.3085174586e+02
247 9.6154720520e+01 1.3128038224e+02
248 9.6534661958e+01 1.3170855339e+02
249 9.6914602748e+01 1.3213626236e+02
250 9.7294542898e+01 1.3256351213e+02
251 9.7674482417e+01 1.3299030566e+02
252 9.8054421314e+01 1.3341664588e+02
253 9.8434359595e+01 1.3384253569e+02
254 9.8814297270e+01 1.3426797794e+02
255 9.9194234347e+01 1.3469297546e+02
256 9.9574173712e+01 1.3511753104e+02
257 9.9954129270e+01 1.3554164743e+02
258 1.0033408421e+02 1.3596532738e+02
259 1.0071403853e+02 1.3638857356e+02
260 1.0109399224e+02 1.3681138865e+02
261 1.0147394536e+02 1.3723377529e+02
262 1.0185389788e+02 1.3765573607e+02
263 1.0223384982e+02 1.3807727358e+02
264 1.0261380118e+02 1.3849839035e+02
265 1.0299375197e+02 1.3891908890e+02
266 1.0337370220e+02 1.3933937172e+02
267 1.0375365187e+02 1.3975924127e+02
268 1.0413360100e+02 1.4017869998e+02
269 1.0451354958e+02 1.4059775026e+02
270 1.0489349762e+02 1.4101639447e+02
271 1.0527344514e+02 1.4143463497e+02
272 1.0565339213e+02 1.4185247409e+02
273 1.0603333861e+02 1.4226991411e+02
274 1.0641328458e+02 1.4268695731e+02
275 1.0679324321e+02 1.4310360594e+02
276 1.0717320625e+02 1.4351986222e+02
277 1.0755316876e+02 1.4393572833e+02
278 1.0793313074e+02 1.4435120646e+02
279 1.0831309221e+02 1.4476629875e+02
280 1.0869305316e+02 1.4518100732e+02
281 1.0907301360e+02 1.4559533427e+02
282 1.0945297354e+02 1.4600928168e+02
283 1.0983293299e+02 1.4642285159e+02
284 1.1021289195e+02 1.4683604605e+02
285 1.1059285042e+02 1.4724886705e+02
286 1.1097280842e+02 1.4766131659e+02
287 1.1135276594e+02 1.4807339662e+02
288 1.1173272300e+02 1.4848510908e+02
289 1.1211267960e+02 1.4889645590e+02
290 1.1249263574e+02 1.4930743898e+02
291 1.1287259144e+02 1.4971806018e+02
292 1.1325254669e+02 1.5012832138e+02
293 1.1363250150e+02 1.5053822440e+02
294 1.1401246202e+02 1.5094777107e+02
295 1.1439243264e+02 1.5135696317e+02
296 1.1477240281e+02 1.5176580248e+02
297 1.1515237251e+02 1.5217429077e+02
298 1.1553234177e+02 1.5258242977e+02
299 1.1591231059e+02 1.5299022119e+02
300 1.1629227896e+02 1.5339766674e+02
301 1.1667224690e+02 1.5380476809e+02
302 1.1705221440e+02 1.5421152692e+02
303 1.1743218149e+02 1.5461794486e+02
304 1.1781214815e+02 1.5502402353e+02
305 1.1819211440e+02 1.5542976455e+02
306 1.1857208024e+02 1.5583516951e+02
307 1.1895204567e+02 1.5624023998e+02
308 1.1933201070e+02 1.5664497751e+02
309 1.1971197533e+02 1.5704938364e+02
310 1.2009193958e+02 1.5745345989e+02
311 1.2047190343e+02 1.5785720777e+02
312 1.2085186691e+02 1.5826062876e+02
313 1.2123183000e+02 1.5866372434e+02
314 1.2161179320e+02 1.5906649595e+02
315 1.2199177095e+02 1.5946894505e+02
316 1.2237174831e+02 1.5987107304e+02
317 1.2275172528e+02 1.6027288134e+02
318 1.2313170185e+02 1.6067437133e+02
319 1.2351167804e+02 1.6107554440e+02
320 1.2389165384e+02 1.6147640190e+02
321 1.2427162927e+02 1.6187694518e+02
322 1.2465160432e+02 1.6227717556e+02
323 1.2503157901e+02 1.6267709436e+02
324 1.2541155333e+02 1.6307670288e+02
325 1.2579152729e+02 1.6347600241e+02
326 1.2617150090e+02 1.6387499421e+02
327 1.2655147415e+02 1.6427367954e+02
328 1.2693144705e+02 1.6467205964e+02
329 1.2731141960e+02 1.6507013575e+02
330 1.2769139182e+02 1.6546790907e+02
331 1.2807136370e+02 1.6586538080e+02
332 1.2845133524e+02 1.6626255213e+02
333 1.2883130646e+02 1.6665942423e+02
334 1.2921127735e+02 1.6705599825e+02
335 1.2959124792e+02 1.6745227535e+02
336 1.2997122777e+02 1.6784825666e+02
337 1.3035121192e+02 1.6824394328e+02
338 1.3073119573e+02 1.6863933634e+02
339 1.3111117919e+02 1.6903443691e+02
340 1.3149116233e+02 1.6942924608e+02
341 1.3187114513e+02 1.6982376492e+02
342 1.3225112761e+02 1.7021799447e+02
343 1.3263110976e+02 1.7061193578e+02
344 1.3301109159e+02 1.7100558987e+02
345 1.3339107310e+02 1.7139895777e+02
346 1.3377105430e+02 1.7179204047e+02
347 1.3415103519e+02 1.7218483897e+02
348 1.3453101578e+02 1.7257735424e+02
349 1.3491099606e+02 1.7296958724e+02
350 1.3529097604e+02 1.7336153895e+02
351 1.3567095572e+02 1.7375321028e+02
352 1.3605093511e+02 1.7414460218e+02
353 1.3643091420e+02 1.7453571557e+02
354 1.3681089301e+02 1.7492655135e+02
355 1.3719087154e+02 1.7531711041e+02
356 1.3757084978e+02 1.7570739364e+02
357 1.3795082775e+02 1.7609740192e+02
358 1.3833080882e+02 1.7648713609e+02
359 1.3871079941e+02 1.7687659701e+02
360 1.3909078969e+02 1.7726578551e+02
361 1.3947077968e+02 1.7765470243e+02
362 1.3985076939e+02 1.7804334857e+02
363 1.4023075880e+02 1.7843172474e+02
364 1.4061074793e+02 1.7881983174e+02
365 1.4099073678e+02 1.7920767033e+02
366 1.4137072535e+02 1.7959524130e+02
367 1.4175071364e+02 1.7998254539e+02
368 1.4213070167e+02 1.8036958336e+02
369 1.4251068942e+02 1.8075635595e+02
370 1.4289067690e+02 1.8114286388e+02
371 1.4327066412e+02 1.8152910786e+02
372 1.4365065108e+02 1.8191508860e+02
373 1.4403063778e+02 1.8230080679e+02
374 1.4441062422e+02 1.8268626311e+02
375 1.4479061041e+02 1.8307145824e+02
376 1.4517059635e+02 1.8345639284e+02
377 1.4555058204e+02 1.8384106755e+02
378 1.4593056749e+02 1.8422548302e+02
379 1.4631055269e+02 1.8460963987e+02
380 1.4669053765e+02 1.8499353872e+02
381 1.4707052238e+02 1.8537718019e+02
382 1.4745051579e+02 1.8576056485e+02
383 1.4783051223e+02 1.8614369331e+02
384 1.4821050841e+02 1.8652656614e+02
385 1.4859050434e+02 1.8690918390e+02
386 1.4897050002e+02 1.8729154714e+02
387 1.4935049545e+02 1.8767365642e+02
388 1.4973049064e+02 1.8805551225e+02
389 1.5011048558e+02 1.8843711517e+02
390 1.5049048029e+02 1.8881846569e+02
391 1.5087047475e+02 1.8919956431e+02
392 1.5125046898e+02 1.8958041151e+02
393 1.5163046298e+02 1.8996100778e+02
394 1.5201045675e+02 1.9034135359e+02
395 1.5239045029e+02 1.9072144940e+02
396 1.5277044361e+02 1.9110129565e+02
397 1.5315043670e+02 1.9148089278e+02
398 1.5353042957e+02 1.9186024122e+02
399 1.5391042222e+02 1.9223934138e+02
400 1.5429041466e+02 1.9261819367e+02
401 1.5467040688e+02 1.9299679849e+02
402 1.5505039889e+02 1.9337515620e+02
403 1.5543039069e+02 1.9375326720e+02
404 1.5581038228e+02 1.9413113184e+02
405 1.5619037366e+02 1.9450875046e+02
406 1.5657036543e+02 1.9488612341e+02
407 1.5695036771e+02 1.9526325102e+02
408 1.5733036978e+02 1.9564013361e+02
409 1.5771037162e+02 1.9601677147e+02
410 1.5809037325e+02 1.9639316491e+02
411 1.5847037466e+02 1.9676931421e+02
412 1.5885037586e+02 1.9714521964e+02
413 1.5923037685e+02 1.9752088146e+02
414 1.5961037763e+02 1.9789629991e+02
415 1.5999037820e+02 1.9827147525e+02
416 1.6037037856e+02 1.9864640768e+02
417 1.6075037873e+02 1.9902109743e+02
418 1.6113037869e+02 1.9939554470e+02
419 1.6151037846e+02 1.9976974968e+02
420 1.6189037802e+02 2.0014371254e+02
421 1.6227037740e+02 2.0051743345e+02
422 1.6265037658e+02 2.0089091257e+02
423 1.6303037556e+02 2.0126415003e+02
424 1.6341037436e+02 2.0163714596e+02
425 1.6379037297e+02 2.0200990048e+02
426 1.6417037140e+02 2.0238241370e+02
427 1.6455036964e+02 2.0275468569e+02
428 1.6493036771e+02 2.0312671654e+02
429 1.6531036559e+02 2.0349850631e+02
430 1.6569036329e+02 2.0387005505e+02
431 1.6607036082e+02 2.0424136280e+02
432 1.6645035990e+02 2.0461242958e+02
433 1.6683036756e+02 2.0498325539e+02
434 1.6721037504e+02 2.0535384024e+02
435 1.6759038232e+02 2.0572418410e+02
436 1.6797038942e+02 2.0609428694e+02
437 1.6835039633e+02 2.0646414871e+02
438 1.6873040306e+02 2.0683376934e+02
439 1.6911040961e+02 2.0720314876e+02
440 1.6949041597e+02 2.0757228687e+02
441 1.6987042216e+02 2.0794118357e+02
442 1.7025042817e+02 2.0830983871e+02
443 1.7063043400e+02 2.0867825217e+02
444 1.7101043966e+02 2.0904642379e+02
445 1.7139044515e+02 2.0941435338e+02
446 1.7177045047e+02 2.0978204076e+02
447 1.7215045562e+02 2.1014948572e+02
448 1.7253046060e+02 2.1051668802e+02
449 1.7291046542e+02 2.1088364743e+02
450 1.7329047007e+02 2.1125036368e+02
451 1.7367047456e+02 2.1161683648e+02
452 1.7405047889e+02 2.1198306554e+02
453 1.7443048306e+02 2.1234905054e+02
454 1.7481048708e+02 2.1271479113e+02
455 1.7519049094e+02 2.1308028695e+02
456 1.7557049464e+02 2.1344553762e+02
457 1.7595049819e+02 2.1381054274e+02
458 1.7633050159e+02 2.1417530188e+02
459 1.7671050500e+02 2.1453981460e+02
460 1.7709051784e+02 2.1490408042e+02
461 1.7747053052e+02 2.1526809886e+02
462 1.7785054303e+02 2.1563186939e+02
463 1.7823055538e+02 2.1599539147e+02
464 1.7861056756e+02 2.1635866455e+02
465 1.7899057959e+02 2.1672168801e+02
466 1.7937059146e+02 2.1708446126e+02
467 1.7975060318e+02 2.1744698364e+02
468 1.8013061474e+02 2.1780925448e+02
469 1.8051062615e+02 2.1817127307e+02
470 1.8089063740e+02 2.1853303870e+02
471 1.8127064851e+02 2.1889455058e+02
472 1.8165065946e+02 2.1925580794e+02
473 1.8203067027e+02 2.1961680995e+02
474 1.8241068093e+02 2.1997755575e+02
475 1.8279069145e+02 2.2033804445e+02
476 1.8317070183e+02 2.2069827513e+02
477 1.8355071206e+02 2.2105824682e+02
478 1.8393072215e+02 2.2141795852e+02
479 1.8431073210e+02 2.2177740919e+02
480 1.8469074191e+02 2.2213659776e+02
481 1.8507075159e+02 2.2249552311e+02
482 1.8545076113e+02 2.2285418408e+02
483 1.8583077054e+02 2.2321257946e+02
484 1.8621077982e+02 2.2357070801e+02
485 1.8659078896e+02 2.2392856842e+02
486 1.8697079797e+02 2.2428615934e+02
487 1.8735080686e+02 2.2464347939e+02
488 1.8773082059e+02 2.2500052711e+02
489 1.8811083826e+02 2.2535730100e+02
490 1.8849085578e+02 2.2571379950e+02
491 1.8887087317e+02 2.2607002099e+02
492 1.8925089042e+02 2.2642596379e+02
493 1.8963090753e+02 2.2678162615e+02
494 1.9001092450e+02 2.2713700626e+02
495 1.9039094134e+02 2.2749210225e+02
496 1.9077095805e+02 2.2784691216e+02
497 1.9115097462e+02 2.2820143396e+02
498 1.9153099106e+02 2.2855566556e+02
499 1.9191100737e+02 2.2890960476e+02
500 1.9229102355e+02 2.2926324929e+02
501 1.9267103960e+02 2.2961659679e+02
502 1.9305105552e+02 2.2996964480e+02
503 1.9343107132e+02 2.3032239077e+02
504 1.9381108700e+02 2.3067483204e+02
505 1.9419110255e+02 2.3102696583e+02
506 1.9457111798e+02 2.3137878928e+02
507 1.9495113329e+02 2.3173029939e+02
508 1.9533114847e+02 2.3208149301e+02
509 1.9571116354e+02 2.3243236691e+02
510 1.9609117849e+02 2.3278291768e+02
511 1.9647119333e+02 2.3313314177e+02
512 1.9685120805e+02 2.3348303548e+02
513 1.9723122265e+02 2.3383259495e+02
514 1.9761123715e+02 2.3418181614e+02
515 1.9799125152e+02 2.3453069483e+02
516 1.9837126579e+02 2.3487922659e+02
517 1.9875127995e+02 2.3522740679e+02
518 1.9913129989e+02 2.3557523060e+02
519 1.9951132223e+02 2.3592269292e+02
520 1.9989134445e+02 2.3626978842e+02
521 2.0027136655e+02 2.3661651151e+02
522 2.0065138853e+02 2.3696285630e+02
523 2.0103141040e+02 2.3730881660e+02
524 2.0141143214e+02 2.3765438589e+02
525 2.0179145377e+02 2.3799955732e+02
526 2.0217147528e+02 2.3834432363e+02
527 2.0255149668e+02 2.3868867719e+02
528 2.0293151796e+02 2.3903260992e+02
529 2.0331153913e+02 2.3937611327e+02
530 2.0369156020e+02 2.3971917817e+02
531 2.0407158115e+02 2.4006179503e+02
532 2.0445160199e+02 2.4040395364e+02
533 2.0483162272e+02 2.4074564314e+02
534 2.0521164334e+02 2.4108685199e+02
535 2.0559166386e+02 2.4142756785e+02
536 2.0597168428e+02 2.4176777755e+02
537 2.0635170459e+02 2.4210746701e+02
538 2.0673172479e+02 2.4244662109e+02
539 2.0711174489e+02 2.4278522359e+02
540 2.0749176489e+02 2.4312325703e+02
541 2.0787178480e+02 2.4346070257e+02
542 2.0825180460e+02 2.4379753987e+02
543 2.0863182430e+02 2.4413374687e+02
544 2.0901184390e+02 2.4446929961e+02
545 2.0939186341e+02 2.4480417204e+02
546 2.0977188282e+02 2.4513833567e+02
547 2.1015190214e+02 2.4547175933e+02
548 2.1053192136e+02 2.4580440875e+02
549 2.1091194364e+02 2.4613624619e+02
550 2.1129197050e+02 2.4646722987e+02
551 2.1167199725e+02 2.4679731338e+02
552 2.1205202389e+02 2.4712644496e+02
553 2.1243205044e+02 2.4745456663e+02
554 2.1281207688e+02 2.4778161310e+02
555 2.1319210322e+02 2.4810751045e+02
556 2.1357212946e+02 2.4843217453e+02
557 2.1395215559e+02 2.4875550891e+02
558 2.1433218164e+02 2.4907740234e+02
559 2.1471220758e+02 2.4939772546e+02
560 2.1509223342e+02 2.4971632659e+02
561 2.1547225917e+02 2.5003302617e+02
562 2.1585228483e+02 2.5034760938e+02
563 2.1623231039e+02 2.5065981611e+02
564 2.1661233585e+02 2.5096932709e+02
565 2.1699236123e+02 2.5127574428e+02
566 2.1737238651e+02 2.5157856232e+02
567 2.1775241170e+02 2.5187712572e+02
568 2.1813243680e+02 2.5217056239e+02
569 2.1851246181e+02 2.5245767555e+02
570 2.1889248673e+02 2.5273675850e+02
571 2.1927251157e+02 2.5300525497e+02
572 2.1965253631e+02 2.5325907865e+02
573 2.2003256097e+02 2.5349107664e+02
574 2.2041258555e+02 2.5368689354e+02
575 2.2079261004e+02 2.5381010264e+02
576 2.2117263445e+02 2.5412271109e+02
577 2.2155265877e+02 2.5448707248e+02
578 2.2193268301e+02 2.5490071462e+02
579 2.2231270717e+02 2.5535833385e+02
580 2.2269273125e+02 2.5584409735e+02
581 2.2307275525e+02 2.5629120699e+02
582 2.2345278343e+02 2.5671532209e+02
583 2.2383281455e+02 2.5712408697e+02
584 2.2421284557e+02 2.5752180832e+02
585 2.2459287651e+02 2.5791115104e+02
586 2.2497290736e+02 2.5829387713e+02
587 2.2535293812e+02 2.5867121054e+02
588 2.2573296879e+02 2.5904403425e+02
589 2.2611299938e+02 2.5941300450e+02
590 2.2649302988e+02 2.5977862071e+02
591 2.2687306030e+02 2.6014127014e+02
592 2.2725309064e+02 2.6050125759e+02
593 2.2763312089e+02 2.6085882566e+02
594 2.2801315105e+02 2.6121416896e+02
595 2.2839318114e+02 2.6156744436e+02
596 2.2877321115e+02 2.6191877836e+02
597 2.2915324107e+02 2.6226827261e+02
598 2.2953327092e+02 2.6261600797e+02
599 2.2991330068e+02 2.6296204754e+02
600 2.3029333037e+02 2.6330643898e+02
601 2.3067335998e+02 2.6364921607e+02
602 2.3105338952e+02 2.6399039996e+02
603 2.3143341897e+02 2.6432999983e+02
604 2.3181344835e+02 2.6466801330e+02
605 2.3219347766e+02 2.6500442644e+02
606 2.3257350690e+02 2.6533921348e+02
607 2.3295353606e+02 2.6567233611e+02
608 2.3333356514e+02 2.6600374242e+02
609 2.3371359416e+02 2.6633336534e+02
610 2.3409362310e+02 2.6666112049e+02
611 2.3447365197e+02 2.6698690331e+02
612 2.3485368078e+02 2.6731058521e+02
613 2.3523370951e+02 2.6763200838e+02
614 2.3561373817e+02 2.6795097878e+02
615 2.3599376677e+02 2.6826725662e+02
616 2.3637379646e+02 2.6858054302e+02
617 2.3675383170e+02 2.6889046120e+02
618 2.3713386686e+02 2.6919652900e+02
619 2.3751390194e+02 2.6949811791e+02
620 2.3789393695e+02 2.6979438939e+02
621 2.3827397189e+02 2.7008419191e+02
622 2.3865400675e+02 2.7036588534e+02
623 2.3903404154e+02 2.7063702113e+02
624 2.3941407625e+02 2.7089370758e+02
625 2.3979411089e+02 2.7112919500e+02
626 2.4017414546e+02 2.7133014236e+02
627 2.4055417995e+02 2.7146366044e+02
628 2.4093421438e+02 2.7174884605e+02
629 2.4131424873e+02 2.7211351267e+02
630 2.4169428302e+02 2.7252247786e+02
631 2.4207431723e+02 2.7296944905e+02
632 2.4245435138e+02 2.7345958603e+02
633 2.4283438546e+02 2.7390857109e+02
