# Iteration Jacobi Gauss-Seidel
0 7.2994228393e-01 3.9403820922e-01
1 1.0143940572e-01 -5.7896674219e-01
2 -5.2517226924e-01 -1.5607528210e+00
3 -1.1495278482e+00 -2.5314693275e+00
4 -1.7726718108e+00 -3.5058126733e+00
5 -2.3954153017e+00 -4.4759524484e+00
6 -3.0176599303e+00 -5.4484085689e+00
7 -3.6394497044e+00 -6.4182179083e+00
8 -4.2613569103e+00 -7.3896310120e+00
9 -4.8829000450e+00 NaN
10 -5.5044358716e+00 NaN
11 -6.1259717638e+00 NaN
12 -6.7471833786e+00 NaN
