# Iteration Jacobi Gauss-Seidel
86 3.5084269681e+01 5.0360342935e+01
87 3.5464087227e+01 5.0962376947e+01
88 3.5843899401e+01 5.1561825858e+01
89 3.6223706321e+01 5.2158734958e+01
90 3.6603562721e+01 5.2753148343e+01
91 3.6983420183e+01 5.3345108960e+01
92 3.7363272728e+01 5.3934658644e+01
93 3.7743120453e+01 5.4521838160e+01
94 3.8122963452e+01 5.5106687237e+01
95 3.8502801819e+01 5.5689244602e+01
96 3.8882635647e+01 5.6269548017e+01
97 3.9262465030e+01 5.6847634310e+01
98 3.9642309258e+01 5.7423539402e+01
99 4.0022184581e+01 5.7997298341e+01
100 4.0402055714e+01 5.8568945330e+01
101 4.0781922733e+01 5.9138513750e+01
102 4.1161785714e+01 5.9706036191e+01
103 4.1541644733e+01 6.0271544475e+01
104 4.1921499865e+01 6.0835069678e+01
105 4.2301351184e+01 6.1396642156e+01
106 4.2681198765e+01 6.1956291567e+01
107 4.3061057219e+01 6.2514046889e+01
108 4.3440946742e+01 6.3069936445e+01
109 4.3820832712e+01 6.3623987919e+01
110 4.4200715190e+01 6.4176228379e+01
111 4.4580594238e+01 6.4726684288e+01
112 4.4960469917e+01 6.5275381532e+01
113 4.5340342287e+01 6.5822345427e+01
114 4.5720211408e+01 6.6367600741e+01
115 4.6100077340e+01 6.6911171709e+01
116 4.6479940140e+01 6.7453082047e+01
117 4.6859831687e+01 6.7993354967e+01
118 4.7239732894e+01 6.8532013191e+01
119 4.7619631100e+01 6.9069078964e+01
120 4.7999526355e+01 6.9604574071e+01
121 4.8379418709e+01 7.0138519843e+01
122 4.8759308210e+01 7.0670937176e+01
123 4.9139194907e+01 7.1201846537e+01
124 4.9519078849e+01 7.1731267980e+01
125 4.9898960084e+01 7.2259221155e+01
126 5.0278838658e+01 7.2785725318e+01
127 5.0658738580e+01 7.3310799343e+01
128 5.1038652342e+01 7.3834461731e+01
129 5.1418563537e+01 7.4356730620e+01
130 5.1798472205e+01 7.4877623794e+01
131 5.2178378386e+01 7.5397158692e+01
132 5.2558282121e+01 7.5915352418e+01
133 5.2938183449e+01 7.6432221749e+01
134 5.3318082410e+01 7.6947783140e+01
135 5.3697979042e+01 7.7462052738e+01
136 5.4077873383e+01 7.7975046383e+01
137 5.4457765473e+01 7.8486779623e+01
138 5.4837688937e+01 7.8997267714e+01
139 5.5217613340e+01 7.9506525631e+01
140 5.5597535555e+01 8.0014568074e+01
141 5.5977455614e+01 8.0521409474e+01
142 5.6357373550e+01 8.1027064003e+01
143 5.6737289396e+01 8.1531545573e+01
144 5.7117203184e+01 8.2034867848e+01
145 5.7497114945e+01 8.2537044248e+01
146 5.7877024712e+01 8.3038087957e+01
147 5.8256932516e+01 8.3538011922e+01
148 5.8636838388e+01 8.4036828866e+01
149 5.9016764483e+01 8.4534551288e+01
150 5.9396700065e+01 8.5031191472e+01
151 5.9776633759e+01 8.5526761487e+01
152 6.0156565591e+01 8.6021273197e+01
153 6.0536495589e+01 8.6514738262e+01
154 6.0916423779e+01 8.7007168145e+01
155 6.1296350188e+01 8.7498574113e+01
156 6.1676274843e+01 8.7988967245e+01
157 6.2056197768e+01 8.8478358435e+01
158 6.2436118991e+01 8.8966758394e+01
159 6.2816038537e+01 8.9454177657e+01
160 6.3195956430e+01 8.9940626584e+01
161 6.3575897614e+01 9.0426115366e+01
162 6.3955842876e+01 9.0910654028e+01
163 6.4335786513e+01 9.1394252432e+01
164 6.4715728547e+01 9.1876920279e+01
165 6.5095669002e+01 9.2358667116e+01
166 6.5475607899e+01 9.2839502336e+01
167 6.5855545259e+01 9.3319435185e+01
168 6.6235481105e+01 9.3798474758e+01
169 6.6615415459e+01 9.4276630010e+01
170 6.6995348340e+01 9.4753909754e+01
171 6.7375279771e+01 9.5230322666e+01
172 6.7755209772e+01 9.5705877286e+01
173 6.8135148340e+01 9.6180582024e+01
174 6.8515103591e+01 9.6654445157e+01
175 6.8895057429e+01 9.7127474838e+01
176 6.9275009873e+01 9.7599679095e+01
177 6.9654960940e+01 9.8071065832e+01
178 7.0034910650e+01 9.8541642836e+01
179 7.0414859020e+01 9.9011417775e+01
180 7.0794806069e+01 9.9480398203e+01
181 7.1174751814e+01 9.9948591560e+01
182 7.1554696274e+01 1.0041600518e+02
183 7.1934639464e+01 1.0088264627e+02
184 7.2314581404e+01 1.0134852197e+02
185 7.2694522110e+01 1.0181363927e+02
186 7.3074468486e+01 1.0227800508e+02
187 7.3454432525e+01 1.0274162622e+02
188 7.3834395337e+01 1.0320450939e+02
189 7.4214356940e+01 1.0366666120e+02
190 7.4594317347e+01 1.0412808817e+02
191 7.4974276575e+01 1.0458879673e+02
192 7.5354234639e+01 1.0504879321e+02
193 7.5734191552e+01 1.0550808385e+02
194 7.6114147331e+01 1.0596667480e+02
195 7.6494101990e+01 1.0642457214e+02
196 7.6874055544e+01 1.0688178183e+02
197 7.7254008006e+01 1.0733830980e+02
198 7.7633959392e+01 1.0779416184e+02
199 7.8013909716e+01 1.0824934370e+02
200 7.8393871533e+01 1.0870386103e+02
201 7.8773843444e+01 1.0915771942e+02
202 7.9153814294e+01 1.0961092436e+02
203 7.9533784095e+01 1.1006348128e+02
204 7.9913752862e+01 1.1051539554e+02
205 8.0293720605e+01 1.1096667242e+02
206 8.0673687338e+01 1.1141731713e+02
207 8.1053653074e+01 1.1186733480e+02
208 8.1433617824e+01 1.1231673052e+02
209 8.1813581601e+01 1.1276550928e+02
210 8.2193544417e+01 1.1321367601e+02
211 8.2573506284e+01 1.1366123560e+02
212 8.2953467214e+01 1.1410819285e+02
213 8.3333427219e+01 1.1455455249e+02
214 8.3713388953e+01 1.1500031923e+02
215 8.4093368965e+01 1.1544549766e+02
216 8.4473348050e+01 1.1589009236e+02
217 8.4853326217e+01 1.1633410782e+02
218 8.5233303478e+01 1.1677754849e+02
219 8.5613279843e+01 1.1722041876e+02
220 8.5993255322e+01 1.1766272294e+02
221 8.6373229927e+01 1.1810446532e+02
222 8.6753203667e+01 1.1854565012e+02
223 8.7133176553e+01 1.1898628150e+02
224 8.7513148595e+01 1.1942636357e+02
225 8.7893119803e+01 1.1986590039e+02
226 8.8273090187e+01 1.2030489598e+02
227 8.8653059757e+01 1.2074335428e+02
228 8.9033028523e+01 1.2118127922e+02
229 8.9412996931e+01 1.2161867465e+02
230 8.9792984261e+01 1.2205554439e+02
231 9.0172970782e+01 1.2249189219e+02
232 9.0552956501e+01 1.2292772178e+02
233 9.0932941429e+01 1.2336303684e+02
234 9.1312925573e+01 1.2379784098e+02
235 9.1692908943e+01 1.2423213779e+02
236 9.2072891547e+01 1.2466593081e+02
237 9.2452873395e+01 1.2509922354e+02
238 9.2832854494e+01 1.2553201943e+02
239 9.3212834854e+01 1.2596432190e+02
240 9.3592814482e+01 1.2639613430e+02
241 9.3972793388e+01 1.2682745998e+02
242 9.4352771579e+01 1.2725830222e+02
243 9.4732749065e+01 1.2768866427e+02
244 9.5112725852e+01 1.2811854934e+02
245 9.5492705850e+01 1.2854796061e+02
246 9.5872699879e+01 1.2897690121e+02
247 9.6252693203e+01 1.2940537423e+02
248 9.6632685828e+01 1.2983338275e+02
249 9.7012677762e+01 1.3026092979e+02
250 9.7392669012e+01 1.3068801832e+02
251 9.7772659586e+01 1.3111465132e+02
252 9.8152649491e+01 1.3154083170e+02
253 9.8532638734e+01 1.3196656234e+02
254 9.8912627324e+01 1.3239184609e+02
255 9.9292615266e+01 1.3281668578e+02
256 9.9672602568e+01 1.3324108419e+02
257 1.0005258924e+02 1.3366504407e+02
258 1.0043257528e+02 1.3408856814e+02
259 1.0081256071e+02 1.3451165910e+02
260 1.0119254552e+02 1.3493431960e+02
261 1.0157252973e+02 1.3535655227e+02
262 1.0195252474e+02 1.3577835972e+02
263 1.0233252497e+02 1.3619974450e+02
264 1.0271252460e+02 1.3662070916e+02
265 1.0309252361e+02 1.3704125620e+02
266 1.0347252202e+02 1.3746138812e+02
267 1.0385251983e+02 1.3788110735e+02
268 1.0423251705e+02 1.3830041634e+02
269 1.0461251369e+02 1.3871931747e+02
270 1.0499250975e+02 1.3913781311e+02
271 1.0537250524e+02 1.3955590562e+02
272 1.0575250017e+02 1.3997359730e+02
273 1.0613249453e+02 1.4039089045e+02
274 1.0651248835e+02 1.4080778733e+02
275 1.0689248161e+02 1.4122429019e+02
276 1.0727247433e+02 1.4164040123e+02
277 1.0765246652e+02 1.4205612266e+02
278 1.0803245818e+02 1.4247145663e+02
279 1.0841245498e+02 1.4288640529e+02
280 1.0879246156e+02 1.4330097075e+02
281 1.0917246760e+02 1.4371515510e+02
282 1.0955247311e+02 1.4412896043e+02
283 1.0993247809e+02 1.4454238877e+02
284 1.1031248254e+02 1.4495544215e+02
285 1.1069248647e+02 1.4536812258e+02
286 1.1107248989e+02 1.4578043203e+02
287 1.1145249280e+02 1.4619237246e+02
288 1.1183249521e+02 1.4660394580e+02
289 1.1221249711e+02 1.4701515398e+02
290 1.1259249852e+02 1.4742599889e+02
291 1.1297249945e+02 1.4783648239e+02
292 1.1335249989e+02 1.4824660635e+02
293 1.1373249985e+02 1.4865637259e+02
294 1.1411249934e+02 1.4906578293e+02
295 1.1449249836e+02 1.4947483915e+02
296 1.1487249692e+02 1.4988354302e+02
297 1.1525249893e+02 1.5029189631e+02
298 1.1563251140e+02 1.5069990074e+02
299 1.1601252340e+02 1.5110755803e+02
300 1.1639253492e+02 1.5151486987e+02
301 1.1677254598e+02 1.5192183794e+02
302 1.1715255657e+02 1.5232846389e+02
303 1.1753256671e+02 1.5273474937e+02
304 1.1791257640e+02 1.5314069599e+02
305 1.1829258563e+02 1.5354630536e+02
306 1.1867259443e+02 1.5395157907e+02
307 1.1905260278e+02 1.5435651868e+02
308 1.1943261070e+02 1.5476112574e+02
309 1.1981261819e+02 1.5516540179e+02
310 1.2019262525e+02 1.5556934835e+02
311 1.2057263189e+02 1.5597296690e+02
312 1.2095263811e+02 1.5637625895e+02
313 1.2133264392e+02 1.5677922595e+02
314 1.2171264931e+02 1.5718186935e+02
315 1.2209265431e+02 1.5758419059e+02
316 1.2247266394e+02 1.5798619109e+02
317 1.2285268191e+02 1.5838787224e+02
318 1.2323269946e+02 1.5878923544e+02
319 1.2361271660e+02 1.5919028206e+02
320 1.2399273333e+02 1.5959101345e+02
321 1.2437274965e+02 1.5999143095e+02
322 1.2475276557e+02 1.6039153589e+02
323 1.2513278110e+02 1.6079132958e+02
324 1.2551279623e+02 1.6119081332e+02
325 1.2589281097e+02 1.6158998838e+02
326 1.2627282532e+02 1.6198885603e+02
327 1.2665283929e+02 1.6238741752e+02
328 1.2703285288e+02 1.6278567410e+02
329 1.2741286609e+02 1.6318362698e+02
330 1.2779287893e+02 1.6358127738e+02
331 1.2817289141e+02 1.6397862648e+02
332 1.2855290351e+02 1.6437567548e+02
333 1.2893291526e+02 1.6477242554e+02
334 1.2931292664e+02 1.6516887781e+02
335 1.2969293768e+02 1.6556503344e+02
336 1.3007295646e+02 1.6596089355e+02
337 1.3045297961e+02 1.6635645925e+02
338 1.3083300239e+02 1.6675173166e+02
339 1.3121302481e+02 1.6714671185e+02
340 1.3159304687e+02 1.6754140090e+02
341 1.3197306857e+02 1.6793579988e+02
342 1.3235308992e+02 1.6832990983e+02
343 1.3273311092e+02 1.6872373179e+02
344 1.3311313157e+02 1.6911726678e+02
345 1.3349315188e+02 1.6951051582e+02
346 1.3387317185e+02 1.6990347990e+02
347 1.3425319148e+02 1.7029616002e+02
348 1.3463321078e+02 1.7068855714e+02
349 1.3501322975e+02 1.7108067223e+02
350 1.3539324838e+02 1.7147250625e+02
351 1.3577326670e+02 1.7186406012e+02
352 1.3615328469e+02 1.7225533477e+02
353 1.3653330236e+02 1.7264633113e+02
354 1.3691331971e+02 1.7303705008e+02
355 1.3729333676e+02 1.7342749253e+02
356 1.3767335391e+02 1.7381765936e+02
357 1.3805338229e+02 1.7420755142e+02
358 1.3843341034e+02 1.7459716958e+02
359 1.3881343807e+02 1.7498651468e+02
360 1.3919346548e+02 1.7537558756e+02
361 1.3957349257e+02 1.7576438904e+02
362 1.3995351935e+02 1.7615291992e+02
363 1.4033354582e+02 1.7654118101e+02
364 1.4071357199e+02 1.7692917310e+02
365 1.4109359784e+02 1.7731689696e+02
366 1.4147362340e+02 1.7770435336e+02
367 1.4185364866e+02 1.7809154305e+02
368 1.4223367362e+02 1.7847846678e+02
369 1.4261369828e+02 1.7886512528e+02
370 1.4299372265e+02 1.7925151927e+02
371 1.4337374674e+02 1.7963764947e+02
372 1.4375377054e+02 1.8002351657e+02
373 1.4413379405e+02 1.8040912126e+02
374 1.4451381728e+02 1.8079446423e+02
375 1.4489384024e+02 1.8117954613e+02
376 1.4527386292e+02 1.8156436763e+02
377 1.4565388532e+02 1.8194892938e+02
378 1.4603391357e+02 1.8233323200e+02
379 1.4641394657e+02 1.8271727612e+02
380 1.4679397928e+02 1.8310106236e+02
381 1.4717401171e+02 1.8348459132e+02
382 1.4755404386e+02 1.8386786359e+02
383 1.4793407574e+02 1.8425087976e+02
384 1.4831410734e+02 1.8463364039e+02
385 1.4869413866e+02 1.8501614605e+02
386 1.4907416972e+02 1.8539839729e+02
387 1.4945420051e+02 1.8578039465e+02
388 1.4983423103e+02 1.8616213865e+02
389 1.5021426129e+02 1.8654362981e+02
390 1.5059429128e+02 1.8692486865e+02
391 1.5097432102e+02 1.8730585566e+02
392 1.5135435050e+02 1.8768659132e+02
393 1.5173437973e+02 1.8806707611e+02
394 1.5211440870e+02 1.8844731050e+02
395 1.5249443743e+02 1.8882729494e+02
396 1.5287446591e+02 1.8920702987e+02
397 1.5325449414e+02 1.8958651574e+02
398 1.5363452212e+02 1.8996575295e+02
399 1.5401454987e+02 1.9034474192e+02
400 1.5439457884e+02 1.9072348305e+02
401 1.5477461651e+02 1.9110197673e+02
402 1.5515465392e+02 1.9148022335e+02
403 1.5553469109e+02 1.9185822326e+02
404 1.5591472801e+02 1.9223597682e+02
405 1.5629476468e+02 1.9261348438e+02
406 1.5667480111e+02 1.9299074628e+02
407 1.5705483730e+02 1.9336776284e+02
408 1.5743487325e+02 1.9374453437e+02
409 1.5781490896e+02 1.9412106117e+02
410 1.5819494443e+02 1.9449734353e+02
411 1.5857497967e+02 1.9487338173e+02
412 1.5895501468e+02 1.9524917603e+02
413 1.5933504946e+02 1.9562472670e+02
414 1.5971508401e+02 1.9600003398e+02
415 1.6009511833e+02 1.9637509809e+02
416 1.6047515243e+02 1.9674991926e+02
417 1.6085518631e+02 1.9712449770e+02
418 1.6123521997e+02 1.9749883360e+02
419 1.6161525341e+02 1.9787292715e+02
420 1.6199528663e+02 1.9824677852e+02
421 1.6237531963e+02 1.9862038787e+02
422 1.6275535243e+02 1.9899375534e+02
423 1.6313538501e+02 1.9936688108e+02
424 1.6351542497e+02 1.9973976521e+02
425 1.6389546684e+02 2.0011240782e+02
426 1.6427550850e+02 2.0048480903e+02
427 1.6465554993e+02 2.0085696892e+02
428 1.6503559114e+02 2.0122888754e+02
429 1.6541563214e+02 2.0160056497e+02
430 1.6579567292e+02 2.0197200125e+02
431 1.6617571349e+02 2.0234319640e+02
432 1.6655575385e+02 2.0271415044e+02
433 1.6693579400e+02 2.0308486337e+02
434 1.6731583395e+02 2.0345533519e+02
435 1.6769587369e+02 2.0382556586e+02
436 1.6807591322e+02 2.0419555534e+02
437 1.6845595255e+02 2.0456530358e+02
438 1.6883599168e+02 2.0493481050e+02
439 1.6921603061e+02 2.0530407602e+02
440 1.6959606934e+02 2.0567310003e+02
441 1.6997610788e+02 2.0604188243e+02
442 1.7035614622e+02 2.0641042306e+02
443 1.7073618437e+02 2.0677872179e+02
444 1.7111622233e+02 2.0714677845e+02
445 1.7149626010e+02 2.0751459284e+02
446 1.7187629768e+02 2.0788216478e+02
447 1.7225633507e+02 2.0824949404e+02
448 1.7263637625e+02 2.0861658039e+02
449 1.7301642236e+02 2.0898342356e+02
450 1.7339646827e+02 2.0935002330e+02
451 1.7377651399e+02 2.0971637930e+02
452 1.7415655952e+02 2.1008249125e+02
453 1.7453660485e+02 2.1044835882e+02
454 1.7491664999e+02 2.1081398167e+02
455 1.7529669495e+02 2.1117935941e+02
456 1.7567673972e+02 2.1154449166e+02
457 1.7605678430e+02 2.1190937800e+02
458 1.7643682870e+02 2.1227401800e+02
459 1.7681687292e+02 2.1263841120e+02
460 1.7719691695e+02 2.1300255710e+02
461 1.7757696080e+02 2.1336645522e+02
462 1.7795700448e+02 2.1373010501e+02
463 1.7833704798e+02 2.1409350593e+02
464 1.7871709130e+02 2.1445665740e+02
465 1.7909713445e+02 2.1481955880e+02
466 1.7947717743e+02 2.1518220951e+02
467 1.7985722023e+02 2.1554460886e+02
468 1.8023726287e+02 2.1590675618e+02
469 1.8061730533e+02 2.1626865073e+02
470 1.8099734763e+02 2.1663029177e+02
471 1.8137738977e+02 2.1699167853e+02
472 1.8175743173e+02 2.1735281020e+02
473 1.8213747416e+02 2.1771368593e+02
474 1.8251752431e+02 2.1807430484e+02
475 1.8289757429e+02 2.1843466604e+02
476 1.8327762409e+02 2.1879476857e+02
477 1.8365767372e+02 2.1915461145e+02
478 1.8403772318e+02 2.1951419365e+02
479 1.8441777247e+02 2.1987351413e+02
480 1.8479782160e+02 2.2023257178e+02
481 1.8517787056e+02 2.2059136546e+02
482 1.8555791935e+02 2.2094989398e+02
483 1.8593796798e+02 2.2130815612e+02
484 1.8631801645e+02 2.2166615059e+02
485 1.8669806476e+02 2.2202387608e+02
486 1.8707811291e+02 2.2238133121e+02
487 1.8745816090e+02 2.2273851455e+02
488 1.8783820873e+02 2.2309542463e+02
489 1.8821825641e+02 2.2345205991e+02
490 1.8859830393e+02 2.2380841879e+02
491 1.8897835130e+02 2.2416449963e+02
492 1.8935839851e+02 2.2452030071e+02
493 1.8973844558e+02 2.2487582024e+02
494 1.9011849249e+02 2.2523105639e+02
495 1.9049853926e+02 2.2558600722e+02
496 1.9087858588e+02 2.2594067076e+02
497 1.9125863235e+02 2.2629504491e+02
498 1.9163867867e+02 2.2664912755e+02
499 1.9201872485e+02 2.2700291643e+02
500 1.9239877611e+02 2.2735640922e+02
501 1.9277882997e+02 2.2770960352e+02
502 1.9315888367e+02 2.2806249682e+02
503 1.9353893722e+02 2.2841508649e+02
504 1.9391899062e+02 2.2876736983e+02
505 1.9429904387e+02 2.2911934400e+02
506 1.9467909697e+02 2.2947100606e+02
507 1.9505914993e+02 2.2982235293e+02
508 1.9543920274e+02 2.3017338143e+02
509 1.9581925540e+02 2.3052408820e+02
510 1.9619930792e+02 2.3087446977e+02
511 1.9657936030e+02 2.3122452252e+02
512 1.9695941253e+02 2.3157424264e+02
513 1.9733946462e+02 2.3192362617e+02
514 1.9771951658e+02 2.3227266897e+02
515 1.9809956839e+02 2.3262136672e+02
516 1.9847962007e+02 2.3296971487e+02
517 1.9885967161e+02 2.3331770867e+02
518 1.9923972301e+02 2.3366534314e+02
519 1.9961977428e+02 2.3401261307e+02
520 1.9999982542e+02 2.3435951297e+02
521 2.0037987642e+02 2.3470603708e+02
522 2.0075992730e+02 2.3505217935e+02
523 2.0113997804e+02 2.3539793341e+02
524 2.0152002865e+02 2.3574329254e+02
525 2.0190007913e+02 2.3608824968e+02
526 2.0228012949e+02 2.3643279737e+02
527 2.0266018081e+02 2.3677692770e+02
528 2.0304023838e+02 2.3712063234e+02
529 2.0342029581e+02 2.3746390247e+02
530 2.0380035311e+02 2.3780672871e+02
531 2.0418041028e+02 2.3814910112e+02
532 2.0456046731e+02 2.3849100916e+02
533 2.0494052421e+02 2.3883244156e+02
534 2.0532058098e+02 2.3917338635e+02
535 2.0570063762e+02 2.3951383073e+02
536 2.0608069413e+02 2.3985376101e+02
537 2.0646075052e+02 2.4019316254e+02
538 2.0684080677e+02 2.4053201959e+02
539 2.0722086290e+02 2.4087031524e+02
540 2.0760091891e+02 2.4120803126e+02
541 2.0798097479e+02 2.4154514799e+02
542 2.0836103055e+02 2.4188164412e+02
543 2.0874108618e+02 2.4221749656e+02
544 2.0912114169e+02 2.4255268018e+02
545 2.0950119709e+02 2.4288716758e+02
546 2.0988125236e+02 2.4322092880e+02
547 2.1026130751e+02 2.4355393097e+02
548 2.1064136255e+02 2.4388613789e+02
549 2.1102141746e+02 2.4421750961e+02
550 2.1140147227e+02 2.4454800179e+02
551 2.1178152695e+02 2.4487756511e+02
552 2.1216158152e+02 2.4520614439e+02
553 2.1254163598e+02 2.4553367765e+02
554 2.1292169032e+02 2.4586009487e+02
555 2.1330174456e+02 2.4618531657e+02
556 2.1368180222e+02 2.4650925191e+02
557 2.1406186323e+02 2.4683179640e+02
558 2.1444192412e+02 2.4715282899e+02
559 2.1482198489e+02 2.4747220824e+02
560 2.1520204554e+02 2.4778976744e+02
561 2.1558210608e+02 2.4810530808e+02
562 2.1596216650e+02 2.4841859110e+02
563 2.1634222681e+02 2.4872932486e+02
564 2.1672228700e+02 2.4903714827e+02
565 2.1710234708e+02 2.4934160670e+02
566 2.1748240704e+02 2.4964211609e+02
567 2.1786246689e+02 2.4993790837e+02
568 2.1824252663e+02 2.5022794434e+02
569 2.1862258626e+02 2.5051076805e+02
570 2.1900264578e+02 2.5078424799e+02
571 2.1938270519e+02 2.5104507958e+02
572 2.1976276449e+02 2.5128772385e+02
573 2.2014282369e+02 2.5150178404e+02
574 2.2052288277e+02 2.5166385728e+02
575 2.2090294176e+02 2.5185785633e+02
576 2.2128300063e+02 2.5222348314e+02
577 2.2166305941e+02 2.5261696033e+02
578 2.2204311807e+02 2.5303638384e+02
579 2.2242317664e+02 2.5353385647e+02
580 2.2280323510e+02 2.5399497838e+02
581 2.2318329346e+02 2.5442781490e+02
582 2.2356335172e+02 2.5484256656e+02
583 2.2394340988e+02 2.5524467885e+02
584 2.2432346795e+02 2.5563740112e+02
585 2.2470352591e+02 2.5602282637e+02
586 2.2508358832e+02 2.5640238014e+02
587 2.2546365265e+02 2.5677707528e+02
588 2.2584371688e+02 2.5714765558e+02
589 2.2622378101e+02 2.5751468165e+02
590 2.2660384503e+02 2.5787858496e+02
591 2.2698390895e+02 2.5823970302e+02
592 2.2736397276e+02 2.5859830333e+02
593 2.2774403648e+02 2.5895459981e+02
594 2.2812410009e+02 2.5930876462e+02
595 2.2850416360e+02 2.5966093663e+02
596 2.2888422701e+02 2.6001122768e+02
597 2.2926429032e+02 2.6035972720e+02
598 2.2964435354e+02 2.6070650566e+02
599 2.3002441665e+02 2.6105161718e+02
600 2.3040447967e+02 2.6139510138e+02
601 2.3078454259e+02 2.6173698477e+02
602 2.3116460542e+02 2.6207728166e+02
603 2.3154466815e+02 2.6241599465e+02
604 2.3192473079e+02 2.6275311485e+02
605 2.3230479333e+02 2.6308862168e+02
606 2.3268485578e+02 2.6342248238e+02
607 2.3306491813e+02 2.6375465112e+02
608 2.3344498040e+02 2.6408506762e+02
609 2.3382504257e+02 2.6441365533e+02
610 2.3420510466e+02 2.6474031889e+02
611 2.3458516665e+02 2.6506494067e+02
612 2.3496522855e+02 2.6538737632e+02
613 2.3534529037e+02 2.6570744852e+02
614 2.3572535210e+02 2.6602493877e+02
615 2.3610541374e+02 2.6633957580e+02
616 2.3648547529e+02 2.6665101946e+02
617 2.3686554083e+02 2.6695883749e+02
618 2.3724560838e+02 2.6726247121e+02
619 2.3762567584e+02 2.6756118318e+02
620 2.3800574320e+02 2.6785397416e+02
621 2.3838581047e+02 2.6813944485e+02
622 2.3876587765e+02 2.6841555168e+02
623 2.3914594474e+02 2.6867914133e+02
624 2.3952601174e+02 2.6892496885e+02
625 2.3990607865e+02 2.6914331084e+02
626 2.4028614547e+02 2.6931275145e+02
627 2.4066621220e+02 2.6948411531e+02
628 2.4104627885e+02 2.6985037681e+02
629 2.4142634541e+02 2.7023877180e+02
630 2.4180641188e+02 2.7065173012e+02
631 2.4218647826e+02 2.7114815357e+02
632 2.4256654456e+02 2.7161205814e+02
633 2.4294661077e+02 2.7204602511e+02
