-1.000000e+00 9.090909e-02
-8.947368e-01 1.110428e-01
-7.894737e-01 1.382612e-01
-6.842105e-01 1.760117e-01
-5.789474e-01 2.297899e-01
-4.736842e-01 3.082835e-01
-3.684211e-01 4.242068e-01
-2.631579e-01 5.908347e-01
-1.578947e-01 8.004435e-01
-5.263158e-02 9.730458e-01
5.263158e-02 9.730458e-01
1.578947e-01 8.004435e-01
2.631579e-01 5.908347e-01
3.684211e-01 4.242068e-01
4.736842e-01 3.082835e-01
5.789474e-01 2.297899e-01
6.842105e-01 1.760117e-01
7.894737e-01 1.382612e-01
8.947368e-01 1.110428e-01
1.000000e+00 9.090909e-02
