-1.000000e+00 0.000000e+00 0.000000e+00
-9.990000e-01 3.007557e-03 2.671745e-03
-9.980000e-01 5.945984e-03 5.311725e-03
-9.970000e-01 8.816153e-03 7.919923e-03
-9.960000e-01 1.161893e-02 1.049632e-02
-9.950000e-01 1.435517e-02 1.304090e-02
-9.940000e-01 1.702573e-02 1.555365e-02
-9.930000e-01 1.963146e-02 1.803455e-02
-9.920000e-01 2.217320e-02 2.048361e-02
-9.910000e-01 2.465178e-02 2.290082e-02
-9.900000e-01 2.706804e-02 2.528616e-02
-9.890000e-01 2.942278e-02 2.763964e-02
-9.880000e-01 3.171685e-02 2.996126e-02
-9.870000e-01 3.395103e-02 3.225103e-02
-9.860000e-01 3.612614e-02 3.450894e-02
-9.850000e-01 3.824298e-02 3.673500e-02
-9.840000e-01 4.030234e-02 3.892924e-02
-9.830000e-01 4.230501e-02 4.109165e-02
-9.820000e-01 4.425177e-02 4.322225e-02
-9.810000e-01 4.614338e-02 4.532107e-02
-9.800000e-01 4.798063e-02 4.738812e-02
-9.790000e-01 4.976428e-02 4.942342e-02
-9.780000e-01 5.149508e-02 5.142699e-02
-9.770000e-01 5.317378e-02 5.339887e-02
-9.760000e-01 5.480113e-02 5.533909e-02
-9.750000e-01 5.637787e-02 5.724766e-02
-9.740000e-01 5.790473e-02 5.912464e-02
-9.730000e-01 5.938244e-02 6.097006e-02
-9.720000e-01 6.081172e-02 6.278395e-02
-9.710000e-01 6.219328e-02 6.456635e-02
-9.700000e-01 6.352784e-02 6.631732e-02
-9.690000e-01 6.481610e-02 6.803689e-02
-9.680000e-01 6.605876e-02 6.972512e-02
-9.670000e-01 6.725651e-02 7.138206e-02
-9.660000e-01 6.841003e-02 7.300776e-02
-9.650000e-01 6.952002e-02 7.460227e-02
-9.640000e-01 7.058713e-02 7.616566e-02
-9.630000e-01 7.161205e-02 7.769799e-02
-9.620000e-01 7.259543e-02 7.919932e-02
-9.610000e-01 7.353793e-02 8.066971e-02
-9.600000e-01 7.444020e-02 8.210924e-02
-9.590000e-01 7.530290e-02 8.351797e-02
-9.580000e-01 7.612665e-02 8.489598e-02
-9.570000e-01 7.691211e-02 8.624335e-02
-9.560000e-01 7.765988e-02 8.756015e-02
-9.550000e-01 7.837060e-02 8.884646e-02
-9.540000e-01 7.904489e-02 9.010237e-02
-9.530000e-01 7.968335e-02 9.132796e-02
-9.520000e-01 8.028660e-02 9.252332e-02
-9.510000e-01 8.085523e-02 9.368854e-02
-9.500000e-01 8.138984e-02 9.482371e-02
-9.490000e-01 8.189103e-02 9.592893e-02
-9.480000e-01 8.235936e-02 9.700429e-02
-9.470000e-01 8.279543e-02 9.804990e-02
-9.460000e-01 8.319980e-02 9.906585e-02
-9.450000e-01 8.357304e-02 1.000523e-01
-9.440000e-01 8.391572e-02 1.010092e-01
-9.430000e-01 8.422839e-02 1.019369e-01
-9.420000e-01 8.451160e-02 1.028353e-01
-9.410000e-01 8.476591e-02 1.037046e-01
-9.400000e-01 8.499184e-02 1.045449e-01
-9.390000e-01 8.518993e-02 1.053563e-01
-9.380000e-01 8.536072e-02 1.061390e-01
-9.370000e-01 8.550473e-02 1.068931e-01
-9.360000e-01 8.562248e-02 1.076187e-01
-9.350000e-01 8.571447e-02 1.083159e-01
-9.340000e-01 8.578123e-02 1.089849e-01
-9.330000e-01 8.582325e-02 1.096257e-01
-9.320000e-01 8.584103e-02 1.102386e-01
-9.310000e-01 8.583507e-02 1.108236e-01
-9.300000e-01 8.580585e-02 1.113810e-01
-9.290000e-01 8.575385e-02 1.119108e-01
-9.280000e-01 8.567955e-02 1.124132e-01
-9.270000e-01 8.558342e-02 1.128883e-01
-9.260000e-01 8.546594e-02 1.133363e-01
-9.250000e-01 8.532756e-02 1.137574e-01
-9.240000e-01 8.516874e-02 1.141516e-01
-9.230000e-01 8.498993e-02 1.145192e-01
-9.220000e-01 8.479158e-02 1.148603e-01
-9.210000e-01 8.457413e-02 1.151750e-01
-9.200000e-01 8.433802e-02 1.154636e-01
-9.190000e-01 8.408367e-02 1.157262e-01
-9.180000e-01 8.381153e-02 1.159629e-01
-9.170000e-01 8.352200e-02 1.161739e-01
-9.160000e-01 8.321551e-02 1.163594e-01
-9.150000e-01 8.289247e-02 1.165196e-01
-9.140000e-01 8.255328e-02 1.166547e-01
-9.130000e-01 8.219836e-02 1.167647e-01
-9.120000e-01 8.182809e-02 1.168500e-01
-9.110000e-01 8.144287e-02 1.169106e-01
-9.100000e-01 8.104310e-02 1.169468e-01
-9.090000e-01 8.062915e-02 1.169588e-01
-9.080000e-01 8.020140e-02 1.169466e-01
-9.070000e-01 7.976023e-02 1.169106e-01
-9.060000e-01 7.930600e-02 1.168509e-01
-9.050000e-01 7.883909e-02 1.167677e-01
-9.040000e-01 7.835986e-02 1.166612e-01
-9.030000e-01 7.786866e-02 1.165316e-01
-9.020000e-01 7.736584e-02 1.163791e-01
-9.010000e-01 7.685174e-02 1.162039e-01
-9.000000e-01 7.632673e-02 1.160062e-01
-8.990000e-01 7.579112e-02 1.157862e-01
-8.980000e-01 7.524526e-02 1.155442e-01
-8.970000e-01 7.468948e-02 1.152802e-01
-8.960000e-01 7.412410e-02 1.149945e-01
-8.950000e-01 7.354944e-02 1.146874e-01
-8.940000e-01 7.296581e-02 1.143591e-01
-8.930000e-01 7.237354e-02 1.140097e-01
-8.920000e-01 7.177293e-02 1.136395e-01
-8.910000e-01 7.116428e-02 1.132487e-01
-8.900000e-01 7.054790e-02 1.128376e-01
-8.890000e-01 6.992407e-02 1.124062e-01
-8.880000e-01 6.929310e-02 1.119550e-01
-8.870000e-01 6.865526e-02 1.114841e-01
-8.860000e-01 6.801084e-02 1.109937e-01
-8.850000e-01 6.736013e-02 1.104840e-01
-8.840000e-01 6.670339e-02 1.099553e-01
-8.830000e-01 6.604089e-02 1.094079e-01
-8.820000e-01 6.537291e-02 1.088419e-01
-8.810000e-01 6.469971e-02 1.082576e-01
-8.800000e-01 6.402154e-02 1.076552e-01
-8.790000e-01 6.333867e-02 1.070350e-01
-8.780000e-01 6.265134e-02 1.063971e-01
-8.770000e-01 6.195980e-02 1.057420e-01
-8.760000e-01 6.126430e-02 1.050697e-01
-8.750000e-01 6.056507e-02 1.043806e-01
-8.740000e-01 5.986236e-02 1.036748e-01
-8.730000e-01 5.915638e-02 1.029527e-01
-8.720000e-01 5.844739e-02 1.022144e-01
-8.710000e-01 5.773559e-02 1.014603e-01
-8.700000e-01 5.702121e-02 1.006906e-01
-8.690000e-01 5.630448e-02 9.990551e-02
-8.680000e-01 5.558559e-02 9.910530e-02
-8.670000e-01 5.486477e-02 9.829024e-02
-8.660000e-01 5.414223e-02 9.746059e-02
-8.650000e-01 5.341816e-02 9.661660e-02
-8.640000e-01 5.269276e-02 9.575854e-02
-8.630000e-01 5.196624e-02 9.488666e-02
-8.620000e-01 5.123878e-02 9.400122e-02
-8.610000e-01 5.051059e-02 9.310250e-02
-8.600000e-01 4.978183e-02 9.219076e-02
-8.590000e-01 4.905271e-02 9.126626e-02
-8.580000e-01 4.832339e-02 9.032927e-02
-8.570000e-01 4.759405e-02 8.938006e-02
-8.560000e-01 4.686488e-02 8.841890e-02
-8.550000e-01 4.613603e-02 8.744605e-02
-8.540000e-01 4.540768e-02 8.646181e-02
-8.530000e-01 4.467999e-02 8.546642e-02
-8.520000e-01 4.395312e-02 8.446018e-02
-8.510000e-01 4.322723e-02 8.344336e-02
-8.500000e-01 4.250247e-02 8.241622e-02
-8.490000e-01 4.177900e-02 8.137906e-02
-8.480000e-01 4.105697e-02 8.033214e-02
-8.470000e-01 4.033651e-02 7.927575e-02
-8.460000e-01 3.961777e-02 7.821016e-02
-8.450000e-01 3.890090e-02 7.713567e-02
-8.440000e-01 3.818603e-02 7.605254e-02
-8.430000e-01 3.747329e-02 7.496107e-02
-8.420000e-01 3.676281e-02 7.386154e-02
-8.410000e-01 3.605473e-02 7.275423e-02
-8.400000e-01 3.534917e-02 7.163943e-02
-8.390000e-01 3.464625e-02 7.051742e-02
-8.380000e-01 3.394608e-02 6.938850e-02
