-1.000000e+00 5.756463e-01
-9.310345e-01 5.407701e-01
-8.620690e-01 2.849452e-01
-7.931034e-01 1.707130e-01
-7.241379e-01 1.030612e-01
-6.551724e-01 6.099221e-02
-5.862069e-01 3.667587e-02
-5.172414e-01 2.674785e-02
-4.482759e-01 3.002647e-02
-3.793103e-01 4.689080e-02
-3.103448e-01 7.947038e-02
-2.413793e-01 1.328849e-01
-1.724138e-01 2.195358e-01
-1.034483e-01 3.793269e-01
-3.448276e-02 1.203387e+00
3.448276e-02 3.924113e-01
1.034483e-01 2.172912e-01
1.724138e-01 1.213082e-01
2.413793e-01 5.965966e-02
3.103448e-01 1.876468e-02
3.793103e-01 -7.141208e-03
4.482759e-01 -2.081550e-02
5.172414e-01 -2.349401e-02
5.862069e-01 -1.540309e-02
6.551724e-01 4.156349e-03
7.241379e-01 3.707801e-02
7.931034e-01 8.732760e-02
8.620690e-01 1.635349e-01
9.310345e-01 2.888191e-01
1.000000e+00 5.756463e-01
