-1.000000e+00 -1.456837e-01
-8.947368e-01 -2.072756e-01
-7.894737e-01 -6.173435e-02
-6.842105e-01 1.618537e-01
-5.789474e-01 3.172478e-01
-4.736842e-01 3.471639e-01
-3.684211e-01 2.772625e-01
-2.631579e-01 1.657955e-01
-1.578947e-01 6.501542e-02
-5.263158e-02 7.496961e-03
5.263158e-02 7.496961e-03
1.578947e-01 6.501542e-02
2.631579e-01 1.657955e-01
3.684211e-01 2.772625e-01
4.736842e-01 3.471639e-01
5.789474e-01 3.172478e-01
6.842105e-01 1.618537e-01
7.894737e-01 -6.173435e-02
8.947368e-01 -2.072756e-01
1.000000e+00 -1.456837e-01
