-1.000000e+00 -7.000000e+00
-9.310345e-01 -4.359574e+00
-8.620690e-01 -2.510068e+00
-7.931034e-01 -1.271205e+00
-7.241379e-01 -4.907920e-01
-6.551724e-01 -4.246924e-02
-5.862069e-01 1.765323e-01
-5.172414e-01 2.476397e-01
-4.482759e-01 2.331839e-01
-3.793103e-01 1.786464e-01
-3.103448e-01 1.149061e-01
-2.413793e-01 6.048569e-02
-1.724138e-01 2.379803e-02
-1.034483e-01 5.393116e-03
-3.448276e-02 2.044254e-04
3.448276e-02 -2.044254e-04
1.034483e-01 -5.393116e-03
1.724138e-01 -2.379803e-02
2.413793e-01 -6.048569e-02
3.103448e-01 -1.149061e-01
3.793103e-01 -1.786464e-01
4.482759e-01 -2.331839e-01
5.172414e-01 -2.476397e-01
5.862069e-01 -1.765323e-01
6.551724e-01 4.246924e-02
7.241379e-01 4.907920e-01
7.931034e-01 1.271205e+00
8.620690e-01 2.510068e+00
9.310345e-01 4.359574e+00
1.000000e+00 7.000000e+00
