-1.000000e+00 0.000000e+00 0.000000e+00
-9.990000e-01 1.361758e+00 2.607507e-05
-9.980000e-01 2.574830e+00 5.082919e-05
-9.970000e-01 3.650104e+00 7.428728e-05
-9.960000e-01 4.597830e+00 9.647422e-05
-9.950000e-01 5.427645e+00 1.174149e-04
-9.940000e-01 6.148613e+00 1.371343e-04
-9.930000e-01 6.769247e+00 1.556572e-04
-9.920000e-01 7.297540e+00 1.730085e-04
-9.910000e-01 7.740991e+00 1.892131e-04
-9.900000e-01 8.106632e+00 2.042959e-04
-9.890000e-01 8.401051e+00 2.182816e-04
-9.880000e-01 8.630417e+00 2.311952e-04
-9.870000e-01 8.800499e+00 2.430616e-04
-9.860000e-01 8.916692e+00 2.539055e-04
-9.850000e-01 8.984032e+00 2.637517e-04
-9.840000e-01 9.007221e+00 2.726252e-04
-9.830000e-01 8.990641e+00 2.805507e-04
-9.820000e-01 8.938373e+00 2.875531e-04
-9.810000e-01 8.854214e+00 2.936572e-04
-9.800000e-01 8.741693e+00 2.988877e-04
-9.790000e-01 8.604086e+00 3.032694e-04
-9.780000e-01 8.444429e+00 3.068272e-04
-9.770000e-01 8.265535e+00 3.095858e-04
-9.760000e-01 8.070005e+00 3.115701e-04
-9.750000e-01 7.860239e+00 3.128047e-04
-9.740000e-01 7.638451e+00 3.133144e-04
-9.730000e-01 7.406678e+00 3.131240e-04
-9.720000e-01 7.166792e+00 3.122583e-04
-9.710000e-01 6.920508e+00 3.107420e-04
-9.700000e-01 6.669397e+00 3.085997e-04
-9.690000e-01 6.414891e+00 3.058564e-04
-9.680000e-01 6.158296e+00 3.025365e-04
-9.670000e-01 5.900798e+00 2.986650e-04
-9.660000e-01 5.643468e+00 2.942665e-04
-9.650000e-01 5.387275e+00 2.893656e-04
-9.640000e-01 5.133090e+00 2.839872e-04
-9.630000e-01 4.881692e+00 2.781558e-04
-9.620000e-01 4.633774e+00 2.718962e-04
-9.610000e-01 4.389952e+00 2.652330e-04
-9.600000e-01 4.150767e+00 2.581909e-04
-9.590000e-01 3.916692e+00 2.507945e-04
-9.580000e-01 3.688137e+00 2.430686e-04
-9.570000e-01 3.465455e+00 2.350377e-04
-9.560000e-01 3.248941e+00 2.267264e-04
-9.550000e-01 3.038844e+00 2.181595e-04
-9.540000e-01 2.835365e+00 2.093615e-04
-9.530000e-01 2.638661e+00 2.003571e-04
-9.520000e-01 2.448854e+00 1.911709e-04
-9.510000e-01 2.266028e+00 1.818273e-04
-9.500000e-01 2.090234e+00 1.723512e-04
-9.490000e-01 1.921495e+00 1.627669e-04
-9.480000e-01 1.759806e+00 1.530992e-04
-9.470000e-01 1.605137e+00 1.433726e-04
-9.460000e-01 1.457438e+00 1.336116e-04
-9.450000e-01 1.316636e+00 1.238408e-04
-9.440000e-01 1.182644e+00 1.140848e-04
-9.430000e-01 1.055357e+00 1.043680e-04
-9.420000e-01 9.346544e-01 9.471510e-05
-9.410000e-01 8.204068e-01 8.515050e-05
-9.400000e-01 7.124717e-01 7.569877e-05
-9.390000e-01 6.106979e-01 6.638439e-05
-9.380000e-01 5.149260e-01 5.723189e-05
-9.370000e-01 4.249901e-01 4.826574e-05
-9.360000e-01 3.407184e-01 3.951043e-05
-9.350000e-01 2.619350e-01 3.099044e-05
-9.340000e-01 1.884600e-01 2.273024e-05
-9.330000e-01 1.201112e-01 1.475428e-05
-9.320000e-01 5.670454e-02 7.087026e-06
-9.310000e-01 1.945242e-03 2.470884e-07
-9.300000e-01 5.602359e-02 7.229298e-06
-9.290000e-01 1.057157e-01 1.386131e-05
-9.280000e-01 1.512060e-01 2.014947e-05
-9.270000e-01 1.926772e-01 2.610010e-05
-9.260000e-01 2.303106e-01 3.171955e-05
-9.250000e-01 2.642849e-01 3.701419e-05
