-1.000000e+00 0.000000e+00 0.000000e+00
-9.990000e-01 3.119872e-02 9.420842e-03
-9.980000e-01 6.218405e-02 1.911728e-02
-9.970000e-01 9.298006e-02 2.910705e-02
-9.960000e-01 1.236127e-01 3.940978e-02
-9.950000e-01 1.541099e-01 5.004727e-02
-9.940000e-01 1.845022e-01 6.104380e-02
-9.930000e-01 2.148229e-01 7.242652e-02
-9.920000e-01 2.451086e-01 8.422598e-02
-9.910000e-01 2.753997e-01 9.647663e-02
-9.900000e-01 3.057413e-01 1.092176e-01
-9.890000e-01 3.361838e-01 1.224934e-01
-9.880000e-01 3.667844e-01 1.363553e-01
-9.870000e-01 3.976079e-01 1.508624e-01
-9.860000e-01 4.287289e-01 1.660835e-01
-9.850000e-01 4.602338e-01 1.820993e-01
-9.840000e-01 4.922237e-01 1.990054e-01
-9.830000e-01 5.248185e-01 2.169160e-01
-9.820000e-01 5.581617e-01 2.359691e-01
-9.810000e-01 5.924279e-01 2.563339e-01
-9.800000e-01 6.278328e-01 2.782205e-01
-9.790000e-01 6.646474e-01 3.018947e-01
-9.780000e-01 7.032198e-01 3.276992e-01
-9.770000e-01 7.440081e-01 3.560868e-01
-9.760000e-01 7.876327e-01 3.876728e-01
-9.750000e-01 8.349658e-01 4.233240e-01
-9.740000e-01 8.872892e-01 4.643172e-01
-9.730000e-01 9.466031e-01 5.126476e-01
-9.720000e-01 1.016291e+00 5.716938e-01
-9.710000e-01 1.102798e+00 6.478949e-01
-9.700000e-01 1.220999e+00 7.561228e-01
-9.690000e-01 1.421583e+00 9.470603e-01
-9.680000e-01 1.941125e+00 1.457277e+00
-9.670000e-01 1.385437e+00 8.925812e-01
-9.660000e-01 1.235993e+00 7.344426e-01
-9.650000e-01 1.149459e+00 6.395211e-01
-9.640000e-01 1.089809e+00 5.717870e-01
-9.630000e-01 1.045083e+00 5.192745e-01
-9.620000e-01 1.009812e+00 4.765114e-01
-9.610000e-01 9.810354e-01 4.405325e-01
-9.600000e-01 9.569700e-01 4.095495e-01
-9.590000e-01 9.364578e-01 3.824001e-01
