-1.000000e+00 -1.456837e-01
-9.310345e-01 -2.117203e-01
-8.620690e-01 -1.805178e-01
-7.931034e-01 -6.903922e-02
-7.241379e-01 7.860713e-02
-6.551724e-01 2.158759e-01
-5.862069e-01 3.104642e-01
-5.172414e-01 3.496726e-01
-4.482759e-01 3.373887e-01
-3.793103e-01 2.874537e-01
-3.103448e-01 2.171546e-01
-2.413793e-01 1.426841e-01
-1.724138e-01 7.686463e-02
-1.034483e-01 2.859277e-02
-3.448276e-02 3.226154e-03
3.448276e-02 3.226154e-03
1.034483e-01 2.859277e-02
1.724138e-01 7.686463e-02
2.413793e-01 1.426841e-01
3.103448e-01 2.171546e-01
3.793103e-01 2.874537e-01
4.482759e-01 3.373887e-01
5.172414e-01 3.496726e-01
5.862069e-01 3.104642e-01
6.551724e-01 2.158759e-01
7.241379e-01 7.860713e-02
7.931034e-01 -6.903922e-02
8.620690e-01 -1.805178e-01
9.310345e-01 -2.117203e-01
1.000000e+00 -1.456837e-01
