-1.000000e+00 -7.000000e+00
-8.947368e-01 -3.299674e+00
-7.894737e-01 -1.219913e+00
-6.842105e-01 -1.978641e-01
-5.789474e-01 1.897513e-01
-4.736842e-01 2.452475e-01
-3.684211e-01 1.685841e-01
-2.631579e-01 7.597636e-02
-1.578947e-01 1.850451e-02
-5.263158e-02 7.241229e-04
5.263158e-02 -7.241229e-04
1.578947e-01 -1.850451e-02
2.631579e-01 -7.597636e-02
3.684211e-01 -1.685841e-01
4.736842e-01 -2.452475e-01
5.789474e-01 -1.897513e-01
6.842105e-01 1.978641e-01
7.894737e-01 1.219913e+00
8.947368e-01 3.299674e+00
1.000000e+00 7.000000e+00
