-1.000000 0.144676 0.144676 0.000000 0.144676 0.000000
-0.989950 0.368808 0.244261 0.124547 0.234572 0.134236
-0.979899 0.329119 0.339406 0.010287 0.323994 0.005125
-0.969849 0.148282 0.429963 0.281681 0.412469 0.264187
-0.959799 0.069803 0.515801 0.445999 0.499521 0.429718
-0.949749 0.232029 0.596804 0.364776 0.584676 0.352648
-0.939698 0.545687 0.672870 0.127183 0.667462 0.121774
-0.929648 0.782796 0.743912 0.038885 0.741306 0.041490
-0.919598 0.788912 0.809858 0.020946 0.801528 0.012616
-0.909548 0.621409 0.870652 0.249242 0.858744 0.237335
-0.899497 0.490291 0.926252 0.435961 0.913055 0.422764
-0.889447 0.561778 0.976632 0.414854 0.964562 0.402784
-0.879397 0.808002 1.021780 0.213779 1.013367 0.205365
-0.869347 1.038368 1.061700 0.023332 1.059570 0.021201
-0.859296 1.078433 1.096408 0.017976 1.090733 0.012301
-0.849246 0.928683 1.125938 0.197255 1.114872 0.186189
-0.839196 0.758968 1.150335 0.391367 1.136551 0.377583
-0.829146 0.748469 1.169659 0.421189 1.155778 0.407308
-0.819095 0.921751 1.183983 0.262232 1.172561 0.250810
-0.809045 1.130705 1.193394 0.062689 1.186908 0.056204
-0.798995 1.194779 1.197990 0.003211 1.197277 0.002498
-0.788945 1.067010 1.197883 0.130873 1.191294 0.124284
-0.778894 0.873442 1.193196 0.319754 1.182982 0.309540
-0.768844 0.793315 1.184062 0.390747 1.172427 0.379111
-0.758794 0.893783 1.170627 0.276844 1.159712 0.265929
-0.748744 1.071476 1.153045 0.081569 1.144922 0.073447
-0.738693 1.151586 1.131480 0.020106 1.128143 0.023443
-0.728643 1.049813 1.106105 0.056292 1.103754 0.053941
-0.718593 0.847415 1.077102 0.229687 1.071032 0.223616
-0.708543 0.712856 1.044661 0.331805 1.036597 0.323741
-0.698492 0.745528 1.008976 0.263447 1.000550 0.255022
-0.688442 0.886525 0.970250 0.083724 0.962991 0.076466
-0.678392 0.976524 0.928691 0.047833 0.924022 0.052502
-0.668342 0.904299 0.884511 0.019788 0.883742 0.020557
-0.658291 0.707702 0.837927 0.130226 0.835743 0.128041
-0.648241 0.535714 0.789160 0.253446 0.785344 0.249630
-0.638191 0.509519 0.738432 0.228913 0.733963 0.224444
-0.628141 0.612192 0.685968 0.073776 0.681712 0.069520
-0.618090 0.707463 0.631994 0.075468 0.628707 0.078756
-0.608040 0.667490 0.576737 0.090752 0.575061 0.092429
-0.597990 0.490118 0.520424 0.030305 0.520305 0.030186
-0.587940 0.298337 0.463279 0.164942 0.462797 0.164460
-0.577889 0.224959 0.405527 0.180568 0.404986 0.180027
-0.567839 0.290724 0.347390 0.056666 0.346979 0.056255
-0.557789 0.387777 0.289087 0.098691 0.288887 0.098891
-0.547739 0.381482 0.230832 0.150650 0.230816 0.150666
-0.537688 0.234728 0.172837 0.061891 0.172878 0.061850
-0.527638 0.040198 0.115309 0.075111 0.116182 0.075984
-0.517588 -0.067149 0.058448 0.125598 0.060593 0.127742
-0.507538 -0.034681 0.002449 0.037130 0.005433 0.040114
-0.497487 0.061350 -0.052499 0.113849 -0.049209 0.110559
-0.487437 0.088490 -0.106215 0.194705 -0.103240 0.191731
-0.477387 -0.019026 -0.158525 0.139499 -0.156572 0.137546
-0.467337 -0.200990 -0.209263 0.008274 -0.209114 0.008124
-0.457286 -0.328769 -0.258272 0.070496 -0.255490 0.073278
-0.447236 -0.324644 -0.305402 0.019242 -0.300546 0.024098
-0.437186 -0.232160 -0.350515 0.118355 -0.344597 0.112437
-0.427136 -0.173770 -0.393479 0.219710 -0.387583 0.213813
-0.417085 -0.236751 -0.434175 0.197424 -0.429441 0.192690
-0.407035 -0.393522 -0.472491 0.078970 -0.470113 0.076591
-0.396985 -0.528948 -0.508328 0.020619 -0.507042 0.021906
-0.386935 -0.547652 -0.541597 0.006055 -0.536857 0.010795
-0.376884 -0.461277 -0.572217 0.110940 -0.565347 0.104070
-0.366834 -0.375855 -0.600120 0.224265 -0.592485 0.216630
-0.356784 -0.392623 -0.625249 0.232626 -0.618246 0.225623
-0.346734 -0.514954 -0.647556 0.132602 -0.642603 0.127648
-0.336683 -0.646875 -0.667006 0.020131 -0.665530 0.018655
-0.326633 -0.682968 -0.683573 0.000605 -0.680699 0.002270
-0.316583 -0.605473 -0.697242 0.091769 -0.691258 0.085784
-0.306533 -0.499158 -0.708010 0.208852 -0.700368 0.201209
-0.296482 -0.471653 -0.715882 0.244229 -0.708038 0.236385
-0.286432 -0.554054 -0.720875 0.166821 -0.714277 0.160223
-0.276382 -0.673560 -0.723017 0.049457 -0.719095 0.045535
-0.266332 -0.722135 -0.722344 0.000208 -0.722199 0.000064
-0.256281 -0.656513 -0.718901 0.062388 -0.715129 0.058617
-0.246231 -0.537026 -0.712745 0.175719 -0.706698 0.169672
-0.236181 -0.470505 -0.703940 0.233435 -0.696946 0.226441
-0.226131 -0.511278 -0.692559 0.181281 -0.685913 0.174635
-0.216080 -0.612029 -0.678684 0.066655 -0.673639 0.061610
-0.206030 -0.668963 -0.662403 0.006560 -0.660165 0.008799
-0.195980 -0.618285 -0.643814 0.025529 -0.642581 0.024296
-0.185930 -0.494401 -0.623021 0.128619 -0.619463 0.125061
-0.175879 -0.396862 -0.600132 0.203270 -0.595296 0.198433
-0.165829 -0.397821 -0.575265 0.177445 -0.570143 0.172322
-0.155779 -0.476088 -0.548542 0.072454 -0.544066 0.067977
-0.145729 -0.538105 -0.520089 0.018016 -0.517128 0.020977
