-1.000000 0.090909 0.090909 0.000000 0.090909 0.000000
-0.989950 0.092593 -2.799259 2.891851 0.092757 0.000164
-0.979899 0.094322 -3.857741 3.952063 0.094608 0.000286
-0.969849 0.096098 -3.863091 3.959188 0.096466 0.000368
-0.959799 0.097923 -3.328983 3.426905 0.098336 0.000413
-0.949749 0.099798 -2.580537 2.680335 0.100220 0.000422
-0.939698 0.101726 -1.811545 1.913271 0.102123 0.000397
-0.929648 0.103708 -1.126806 1.230514 0.104048 0.000340
-0.919598 0.105746 -0.572940 0.678687 0.105998 0.000252
-0.909548 0.107843 -0.160404 0.268247 0.107978 0.000136
-0.899497 0.109999 0.121154 0.011155 0.110007 0.000008
-0.889447 0.112219 0.292503 0.180284 0.112372 0.000153
-0.879397 0.114503 0.378069 0.263566 0.114773 0.000270
-0.869347 0.116855 0.401798 0.284943 0.117213 0.000358
-0.859296 0.119276 0.384852 0.265576 0.119691 0.000415
-0.849246 0.121770 0.344551 0.222781 0.122209 0.000439
-0.839196 0.124339 0.294126 0.169786 0.124766 0.000427
-0.829146 0.126987 0.242964 0.115978 0.127365 0.000378
-0.819095 0.129716 0.197131 0.067415 0.130004 0.000289
-0.809045 0.132529 0.159995 0.027466 0.132686 0.000157
-0.798995 0.135429 0.132880 0.002549 0.135455 0.000026
-0.788945 0.138421 0.115659 0.022762 0.138681 0.000260
-0.778894 0.141507 0.107270 0.034238 0.141952 0.000444
-0.768844 0.144692 0.106136 0.038556 0.145271 0.000579
-0.758794 0.147980 0.110484 0.037495 0.148641 0.000661
-0.748744 0.151374 0.118577 0.032797 0.152064 0.000690
-0.738693 0.154878 0.128860 0.026018 0.155542 0.000664
-0.728643 0.158498 0.140051 0.018447 0.159078 0.000579
-0.718593 0.162239 0.151174 0.011064 0.162673 0.000435
-0.708543 0.166104 0.161555 0.004549 0.166331 0.000227
-0.698492 0.170099 0.170796 0.000697 0.170156 0.000057
-0.688442 0.174230 0.178731 0.004501 0.174627 0.000397
-0.678392 0.178503 0.185376 0.006873 0.179168 0.000666
-0.668342 0.182922 0.190878 0.007956 0.183784 0.000862
-0.658291 0.187495 0.195466 0.007971 0.188477 0.000982
-0.648241 0.192228 0.199413 0.007185 0.193250 0.001022
-0.638191 0.197127 0.202995 0.005868 0.198107 0.000981
-0.628141 0.202200 0.206473 0.004273 0.203052 0.000853
-0.618090 0.207453 0.210072 0.002618 0.208088 0.000634
-0.608040 0.212896 0.213969 0.001073 0.213218 0.000322
-0.597990 0.218535 0.218295 0.000240 0.218650 0.000115
-0.587940 0.224380 0.223131 0.001249 0.225005 0.000625
-0.577889 0.230438 0.228514 0.001924 0.231466 0.001028
-0.567839 0.236719 0.234447 0.002272 0.238038 0.001319
-0.557789 0.243233 0.240903 0.002330 0.244727 0.001494
-0.547739 0.249989 0.247840 0.002149 0.251538 0.001550
-0.537688 0.256997 0.255202 0.001795 0.258477 0.001479
-0.527638 0.264269 0.262935 0.001334 0.265547 0.001278
-0.517588 0.271815 0.270985 0.000830 0.272755 0.000940
-0.507538 0.279646 0.279310 0.000336 0.280105 0.000459
-0.497487 0.287775 0.287878 0.000103 0.287987 0.000212
-0.487437 0.296213 0.296669 0.000456 0.297175 0.000962
-0.477387 0.304973 0.305678 0.000705 0.306523 0.001551
-0.467337 0.314067 0.314913 0.000846 0.316039 0.001972
-0.457286 0.323509 0.324392 0.000883 0.325728 0.002220
-0.447236 0.333311 0.334141 0.000830 0.335598 0.002287
-0.437186 0.343487 0.344193 0.000706 0.345656 0.002169
-0.427136 0.354051 0.354584 0.000533 0.355908 0.001857
-0.417085 0.365016 0.365351 0.000334 0.366362 0.001346
-0.407035 0.376396 0.376529 0.000133 0.377024 0.000628
-0.396985 0.388203 0.388150 0.000053 0.388547 0.000344
-0.386935 0.400451 0.400243 0.000208 0.401796 0.001345
-0.376884 0.413152 0.412829 0.000323 0.415271 0.002119
-0.366834 0.426317 0.425926 0.000391 0.428977 0.002660
-0.356784 0.439957 0.439544 0.000413 0.442917 0.002960
-0.346734 0.454083 0.453689 0.000393 0.457097 0.003015
-0.336683 0.468701 0.468362 0.000339 0.471522 0.002821
-0.326633 0.483818 0.483560 0.000258 0.486195 0.002377
-0.316583 0.499439 0.499276 0.000162 0.501121 0.001683
-0.306533 0.515564 0.515502 0.000062 0.516306 0.000741
-0.296482 0.532193 0.532225 0.000032 0.532566 0.000373
-0.286432 0.549320 0.549432 0.000112 0.550597 0.001277
-0.276382 0.566935 0.567108 0.000173 0.568874 0.001938
-0.266332 0.585026 0.585236 0.000210 0.587382 0.002356
-0.256281 0.603573 0.603796 0.000223 0.606106 0.002534
-0.246231 0.622550 0.622763 0.000213 0.625033 0.002483
-0.236181 0.641925 0.642109 0.000184 0.644147 0.002222
-0.226131 0.661660 0.661800 0.000140 0.663434 0.001775
-0.216080 0.681706 0.681794 0.000087 0.682880 0.001174
-0.206030 0.702008 0.702041 0.000032 0.702469 0.000461
-0.195980 0.722501 0.722481 0.000020 0.722325 0.000176
-0.185930 0.743109 0.743044 0.000064 0.742478 0.000630
-0.175879 0.763746 0.763649 0.000097 0.762659 0.001087
-0.165829 0.784318 0.784202 0.000116 0.782802 0.001516
-0.155779 0.804718 0.804597 0.000122 0.802839 0.001880
-0.145729 0.824832 0.824718 0.000114 0.822704 0.002128
-0.135678 0.844533 0.844437 0.000096 0.842331 0.002202
-0.125628 0.863689 0.863618 0.000071 0.861653 0.002036
-0.115578 0.882159 0.882116 0.000043 0.880605 0.001554
-0.105528 0.899798 0.899783 0.000014 0.899119 0.000679
