-1.000000 0.144676 0.144676 0.000000 0.144676 0.000000
-0.989950 0.368808 0.253205 0.115604 0.208165 0.160643
-0.979899 0.329119 0.354748 0.025629 0.271493 0.057626
-0.969849 0.148282 0.449612 0.301330 0.334501 0.186219
-0.959799 0.069803 0.538055 0.468252 0.397026 0.327224
-0.949749 0.232029 0.620300 0.388272 0.458910 0.226881
-0.939698 0.545687 0.696537 0.150850 0.519990 0.025697
-0.929648 0.782796 0.766927 0.015869 0.580107 0.202689
-0.919598 0.788912 0.831610 0.042698 0.639101 0.149811
-0.909548 0.621409 0.890706 0.269297 0.696809 0.075400
-0.899497 0.490291 0.944322 0.454031 0.753073 0.262782
-0.889447 0.561778 0.992552 0.430775 0.807730 0.245953
-0.879397 0.808002 1.035484 0.227482 0.860622 0.052620
-0.869347 1.038368 1.073198 0.034830 0.911587 0.126782
-0.859296 1.078433 1.105774 0.027341 0.960464 0.117969
-0.849246 0.928683 1.133290 0.204607 1.007093 0.078410
-0.839196 0.758968 1.155825 0.396857 1.051314 0.292346
-0.829146 0.748469 1.173463 0.424994 1.092966 0.344496
-0.819095 0.921751 1.186290 0.264539 1.131888 0.210137
-0.809045 1.130705 1.194399 0.063694 1.167919 0.037215
-0.798995 1.194779 1.197888 0.003109 1.196581 0.001802
-0.788945 1.067010 1.196864 0.129854 1.183227 0.116217
-0.778894 0.873442 1.191442 0.318000 1.166841 0.293399
-0.768844 0.793315 1.181742 0.388427 1.147571 0.354255
-0.758794 0.893783 1.167898 0.274114 1.125566 0.231782
-0.748744 1.071476 1.150047 0.078571 1.100974 0.029498
-0.738693 1.151586 1.128339 0.023247 1.073944 0.077642
-0.728643 1.049813 1.102930 0.053117 1.044624 0.005189
-0.718593 0.847415 1.073986 0.226570 1.013162 0.165747
-0.708543 0.712856 1.041679 0.328824 0.979708 0.266852
-0.698492 0.745528 1.006191 0.260663 0.944409 0.198880
-0.688442 0.886525 0.967710 0.081185 0.907414 0.020888
-0.678392 0.976524 0.926430 0.050094 0.868871 0.107653
-0.668342 0.904299 0.882552 0.021747 0.828929 0.075370
-0.658291 0.707702 0.836281 0.128580 0.787736 0.080034
-0.648241 0.535714 0.787830 0.252116 0.745440 0.209726
-0.638191 0.509519 0.737412 0.227893 0.702191 0.192672
-0.628141 0.612192 0.685246 0.073054 0.658136 0.045944
-0.618090 0.707463 0.631551 0.075911 0.613424 0.094039
-0.608040 0.667490 0.576551 0.090939 0.568203 0.099287
-0.597990 0.490118 0.520468 0.030349 0.520795 0.030676
-0.587940 0.298337 0.463525 0.165187 0.465847 0.167510
