-1.000000 0.200134 0.200134 0.000000 0.200134 0.000000
-0.989950 0.171550 0.156919 0.014631 0.162191 0.009359
-0.979899 0.139936 0.119980 0.019956 0.124212 0.015724
-0.969849 0.105526 0.085576 0.019950 0.086159 0.019367
-0.959799 0.068600 0.051370 0.017231 0.047997 0.020603
-0.949749 0.029476 0.016029 0.013447 0.009689 0.019787
-0.939698 -0.011492 -0.021068 0.009576 -0.028802 0.017311
-0.929648 -0.053912 -0.060056 0.006144 -0.067512 0.013601
-0.919598 -0.097362 -0.100743 0.003380 -0.106478 0.009115
-0.909548 -0.141395 -0.142727 0.001333 -0.145736 0.004341
-0.899497 -0.185536 -0.185481 0.000055 -0.185209 0.000328
-0.889447 -0.229297 -0.228406 0.000891 -0.222824 0.006473
-0.879397 -0.272174 -0.270875 0.001299 -0.260467 0.011707
-0.869347 -0.313655 -0.312255 0.001400 -0.297817 0.015838
-0.859296 -0.353229 -0.351928 0.001301 -0.334554 0.018674
-0.849246 -0.390387 -0.389299 0.001088 -0.370359 0.020028
-0.839196 -0.424632 -0.423806 0.000826 -0.404911 0.019721
-0.829146 -0.455485 -0.454922 0.000563 -0.437890 0.017594
-0.819095 -0.482487 -0.482161 0.000326 -0.468977 0.013510
-0.809045 -0.505212 -0.505079 0.000132 -0.497851 0.007361
-0.798995 -0.523266 -0.523278 0.000012 -0.521893 0.001373
-0.788945 -0.536299 -0.536408 0.000109 -0.522458 0.013842
-0.778894 -0.544007 -0.544170 0.000163 -0.520188 0.023820
-0.768844 -0.546137 -0.546320 0.000183 -0.515071 0.031066
-0.758794 -0.542491 -0.542669 0.000177 -0.507094 0.035397
-0.748744 -0.532935 -0.533090 0.000154 -0.496246 0.036689
-0.738693 -0.517396 -0.517518 0.000122 -0.482514 0.034882
-0.728643 -0.495867 -0.495953 0.000086 -0.465884 0.029983
-0.718593 -0.468411 -0.468462 0.000051 -0.446346 0.022065
-0.708543 -0.435159 -0.435180 0.000021 -0.423885 0.011274
-0.698492 -0.396314 -0.396311 0.000003 -0.394886 0.001428
-0.688442 -0.352146 -0.352125 0.000021 -0.342593 0.009552
-0.678392 -0.302995 -0.302963 0.000031 -0.287709 0.015286
-0.668342 -0.249266 -0.249230 0.000036 -0.230540 0.018727
-0.658291 -0.191428 -0.191392 0.000036 -0.171392 0.020037
-0.648241 -0.130009 -0.129977 0.000032 -0.110573 0.019436
-0.638191 -0.065590 -0.065563 0.000026 -0.048389 0.017200
-0.628141 0.001199 0.001218 0.000019 0.014852 0.013653
-0.618090 0.069682 0.069694 0.000012 0.078844 0.009162
-0.608040 0.139151 0.139156 0.000005 0.143280 0.004128
-0.597990 0.208869 0.208868 0.000001 0.207394 0.001474
-0.587940 0.278076 0.278070 0.000005 0.269487 0.008589
-0.577889 0.346003 0.345994 0.000008 0.331015 0.014988
-0.567839 0.411876 0.411866 0.000010 0.391598 0.020278
-0.557789 0.474927 0.474917 0.000010 0.450855 0.024072
-0.547739 0.534405 0.534396 0.000009 0.508408 0.025997
-0.537688 0.589579 0.589572 0.000008 0.563875 0.025704
-0.527638 0.639755 0.639749 0.000006 0.616876 0.022879
-0.517588 0.684278 0.684275 0.000004 0.667031 0.017247
-0.507538 0.722546 0.722545 0.000001 0.713960 0.008586
-0.497487 0.754013 0.754013 0.000000 0.749070 0.004942
-0.487437 0.778200 0.778202 0.000002 0.755668 0.022532
-0.477387 0.794701 0.794704 0.000003 0.758344 0.036357
-0.467337 0.803189 0.803193 0.000003 0.757072 0.046117
-0.457286 0.803421 0.803425 0.000004 0.751829 0.051592
-0.447236 0.795243 0.795246 0.000003 0.742591 0.052652
-0.437186 0.778592 0.778595 0.000003 0.729331 0.049261
-0.427136 0.753500 0.753502 0.000002 0.712026 0.041474
-0.417085 0.720095 0.720096 0.000001 0.690651 0.029443
-0.407035 0.678599 0.678600 0.000001 0.665182 0.013417
-0.396985 0.629331 0.629330 0.000000 0.625466 0.003865
-0.386935 0.572699 0.572698 0.000001 0.558129 0.014571
-0.376884 0.509204 0.509203 0.000001 0.487205 0.021999
-0.366834 0.439430 0.439428 0.000002 0.413119 0.026311
-0.356784 0.364037 0.364036 0.000002 0.336292 0.027745
-0.346734 0.283763 0.283762 0.000002 0.257150 0.026614
-0.336683 0.199407 0.199406 0.000001 0.176113 0.023294
-0.326633 0.111826 0.111824 0.000001 0.093607 0.018219
-0.316583 0.021923 0.021922 0.000001 0.010053 0.011870
-0.306533 -0.069359 -0.069359 0.000000 -0.074124 0.004765
-0.296482 -0.161052 -0.161052 0.000000 -0.157989 0.003063
-0.286432 -0.252171 -0.252170 0.000000 -0.240659 0.011512
-0.276382 -0.341726 -0.341725 0.000001 -0.322624 0.019102
-0.266332 -0.428734 -0.428733 0.000001 -0.403417 0.025317
-0.256281 -0.512229 -0.512228 0.000001 -0.482570 0.029660
-0.246231 -0.591276 -0.591275 0.000001 -0.559615 0.031661
-0.236181 -0.664978 -0.664977 0.000001 -0.634086 0.030892
-0.226131 -0.732491 -0.732490 0.000001 -0.705516 0.026975
-0.216080 -0.793031 -0.793031 0.000000 -0.773436 0.019595
-0.206030 -0.845886 -0.845886 0.000000 -0.837380 0.008506
-0.195980 -0.890423 -0.890423 0.000000 -0.881102 0.009321
-0.185930 -0.926097 -0.926097 0.000000 -0.896437 0.029659
-0.175879 -0.952457 -0.952458 0.000000 -0.907035 0.045422
-0.165829 -0.969154 -0.969154 0.000001 -0.912884 0.056270
-0.155779 -0.975942 -0.975943 0.000001 -0.913976 0.061967
